GEOID,STATEFP,COUNTYFP,d_amtrak,d_transit,d_regional_airport,d_national_airport,d_college,d_college_3,d_hospital,d_hospital_3,d_private_school,d_private_school_3,d_public_school,d_public_school_3
540719704002,54,071,67816.03182680882,115367.14277126522,69044.15112275777,93623.57583282374,13183.053649665302,31165.746975315902,41834.29815688197,51990.42423045518,4679.487152544081,26502.261191386904,4645.584591410309,13337.904696840798
541070103002,54,107,110021.30816238016,139372.9513212764,9065.268335044453,112799.63013862987,1893.827193420844,6726.192899917359,2697.2484055677423,7627.645647087313,4653.074660937512,4998.959578974616,248.85733569835017,699.0400406666456
540139626003,54,013,75500.50633710025,132502.03393323303,52958.67434452804,92659.18418060591,29633.827097871384,36155.4263764834,7222.031901349864,24569.831329478846,20032.536612001342,35063.78843194525,10039.700149336239,11497.77622172486
540390015005,54,039,1886.230344934551,205058.31202496638,5125.522725385112,162523.98467806992,571.2772602973215,1380.9529057706668,1119.7283250709493,1322.0959332190473,176.19297115128606,1130.7050963207346,1010.6211571165189,1674.948402621034
541070004002,54,107,104466.04888630983,139662.5029649874,10676.101252533004,111417.02746965317,2107.340633201093,4363.43218100763,3176.491853971164,8127.24292186326,482.5446941360946,1080.2626636012053,883.5552331609138,921.1925488359672
540690014003,54,069,72606.1041524476,61402.6265465745,12444.779180309748,60937.3977483618,515.8303340761768,2165.935290560209,972.6163733121552,1143.6024521421514,711.3451502268598,1018.1034741314971,1220.007697596469,1254.1678715014625
540379724012,54,037,11287.287240874593,7746.9195729820485,30273.583551424963,15790.502372719395,1085.5953645982652,6074.776224791722,185.23024938812017,12262.970869395907,871.8318921132737,8060.856548923541,760.0482354491907,1408.2802077873155
540039716004,54,003,895.5452414323938,925.671195147675,35107.36791811457,6502.456483631113,635.0897349560603,2368.2095416964744,1987.436028457639,9812.670655758606,907.8445810099129,3143.5175593261793,306.0392274929808,728.3637318004444
540490203005,54,049,78557.03530051404,24958.880603679292,28498.33113016106,20562.467422403362,992.3179912616944,8560.574939930508,870.8361469009168,12405.615707834557,2316.45340179604,9776.126787286692,1261.0558732198797,1330.4383048624888
540610104004,54,061,53434.33833234309,917.7232929315087,5633.183970320694,44809.39537897866,1577.39563709749,2544.289696864941,1964.8378914882524,2550.634682555174,2023.5970963914333,4539.324589811314,1121.532612203619,1674.6865463058398
540510211003,54,051,84430.51590702203,71369.93736471326,27365.273869642897,74596.29103385744,2611.6596718538653,8466.458888282643,2531.7868897631065,8889.018839440829,9208.409156474036,10930.755010155744,1289.6814609435405,1818.7591311941549
540539550002,54,053,58374.32509745649,205164.57417634552,38263.6688733016,124145.80976812486,21549.800634554264,28584.483034885023,939.4172663417705,15287.156266955524,10087.690745068801,13204.37803010509,405.6065197485374,608.7143825824592
540759601021,54,075,78490.7278760879,113912.9827815672,75016.6992366936,85494.86080046438,31471.154537632057,32929.86045214414,35439.288873424695,50129.870356280924,23346.97441276597,24992.571005253987,22306.97834227859,22439.905930611974
540490206001,54,049,74217.68473330869,20650.53900242342,24219.123010747237,24604.828149497018,3298.554825527425,8660.717937520121,3778.9816418633573,15213.32967488334,2289.5363031696447,9492.234544364854,550.9523959404107,2028.277463135425
540259502001,54,025,38783.30783230087,174619.57005992567,29156.807848155604,133310.42682933508,34956.44571297747,53236.658534807684,30987.481828087046,35967.36391163949,33583.92540949634,36913.5042369211,13727.220263337707,13937.398485101825
540610108002,54,061,48376.822677564895,5145.0248495051665,2311.2220566210376,49484.56331024434,3644.584795865326,4868.159560068256,3976.859917275044,4306.982424974269,606.757665464477,2150.1666648130736,2907.823451307842,3320.2632423891805
540290214003,54,029,49498.72393114879,44980.4949769806,27293.399346772378,29341.591116575113,5617.871991605229,7407.636041665145,4750.545210781601,5721.019249573756,1877.6501012115652,2150.5836607084557,783.1786751360511,1698.8751313422251
541070109023,54,107,101829.01728480178,145714.95478874026,16382.643750902673,117152.1342478065,3991.211208126953,6714.1276762435045,2901.074740810833,10797.306021213637,3070.486091727969,4988.8690832588745,2164.1909342828094,2207.7771081767128
540979669002,54,097,129161.58887247322,76763.9450794207,79329.8046011818,35809.553199232025,1645.8328605336226,9934.211319778457,1922.7240397829019,16542.266258193777,21772.075168527423,26481.69260004372,919.5884482025166,1323.1073336258169
540330310002,54,033,104180.0446562599,50318.06969398132,53620.59491123621,7301.544761452749,3156.245696108839,4258.6297291086275,4977.061915263111,6454.980076668471,1691.6594560465335,2366.1204632498866,2135.5259922425926,2245.1807679432973
540110010001,54,011,4431.0326549146785,190513.98463571793,7481.129805856753,158611.5590350203,2891.0414835766614,4212.920546444719,3937.1095825418124,4699.249213306134,1433.9531947504252,3723.764737984009,727.1176389019524,1428.9630798874007
