GEOID,STATEFP,COUNTYFP,d_amtrak,d_transit,d_regional_airport,d_national_airport,d_college,d_college_3,d_hospital,d_hospital_3,d_private_school,d_private_school_3,d_public_school,d_public_school_3
350519624022,35,051,64155.96825636463,152649.167704988,51721.406081021894,64081.383382667074,69645.10617952335,86047.38826153184,44562.22600759558,59263.93566842322,41459.189506068295,60219.56176422976,21293.849901959733,28137.769111316567
350010006013,35,001,6910.7330755938565,6828.590908098463,6844.348663525335,5657.16030324004,1370.092820346394,1559.239205063708,1833.6270039894853,2532.912683125654,2490.878286076313,2773.9126268635205,305.2399120153333,1125.216256756469
350010001191,35,001,8684.179402413358,6505.5590453551495,10025.88037743353,8917.334266647584,1512.8576972133396,2240.0896962773472,2765.2197615624796,3695.6929957845523,507.45337733020324,874.43537251033,527.0474994512156,728.7280112220614
350010032011,35,001,5913.991967473625,825.714720615538,11047.27651364259,10830.783152832051,2868.1512907960464,3854.9644422516485,4613.329979420619,4937.701443835861,1859.9689391488716,2393.697377408809,272.49635145659494,512.511049128196
350559526004,35,055,83363.69430221275,83357.80198936281,10136.642690376117,28567.37064327605,5833.519977333068,50015.89853414954,3118.445885465869,49727.034821042376,40833.45137332974,53017.483995152965,1884.3798109118566,1931.4549376470868
350579636004,35,057,53444.14311889249,52598.53586767625,11428.763513324748,11177.751954950636,47408.740395256995,48031.03857361722,45871.29168783495,46475.50664079133,19264.54502205633,26951.031612676758,9186.387764749343,9316.584046240478
350010047131,35,001,10068.690692377213,8423.911522895536,11812.860176068742,11888.55201201134,7363.0018885149175,9411.74950916146,10938.479051270591,10946.227207598513,2658.3228552804585,3718.663078959419,1034.0885884280967,1239.0357756028259
350010047461,35,001,16613.79465610364,11604.847840786688,8963.15308535783,22575.452762321485,5618.565136596079,6484.0332541767,3967.6941582048476,7039.679705035267,2857.6229795635936,3478.0770175728585,976.3942337411152,1615.09483526694
350010047382,35,001,9885.2661093932,7004.063400986806,11118.634903333823,10530.036216471559,7889.626037158546,9508.112467349205,10723.372885811692,10742.230600730729,3830.9798130594654,3879.6928045948134,903.6589809591817,1293.6305713311071
350050011021,35,005,212994.54945997676,223531.96177047084,88556.67287012046,48281.906719576655,36923.07936970989,63530.3371628284,35252.78247053388,39726.79424543907,33053.96536986449,34357.0790490229,30580.274136750057,32691.088883790973
350559527002,35,055,80388.88045804168,80386.9778699325,26021.75240431796,20880.334244289254,17920.825708359367,53404.28820139455,12984.228874169978,52076.86763476493,47802.83149784394,57268.3011319326,12900.675873010015,13826.152470673305
350490103152,35,049,7664.561898705025,6025.9534965848825,8843.856811661955,8729.5752632183,2347.7756973162936,3716.7210505415414,2770.30735546444,4493.9470991373755,2328.7664026976363,3615.6809154540892,613.919911603282,1004.4137353235002
350150003004,35,015,225383.66713361652,224859.2722594185,10837.320285636766,12179.470574156605,1858.6017990503535,69351.70200114384,1169.1630827231331,49528.75528692305,1134.209472108807,69268.54549356297,538.2084250793333,981.6887315394197
350350003033,35,035,137556.25705799743,135878.06101271452,9462.86127913948,16515.966016110953,1873.2327311269198,19084.28143969277,1323.179433843955,28622.506076798396,2077.3637359664335,2244.183057317519,315.1425022611346,885.2028890645311
350130018012,35,013,43679.29626500664,41291.172907271255,31173.48920301453,27868.906300591105,18479.54425699608,19537.62530442118,19825.015769545556,21812.515725877765,18999.21856738531,20942.118557167683,1687.1101195328988,4315.201083636772
350090002012,35,009,224354.3352595545,286637.85493850725,12888.043716114604,10253.93426958039,5311.368310091238,43449.6683809866,1488.0651985831928,27663.564567252706,1943.7507607926702,58524.73642841369,584.9074755752871,670.1026626681414
350010037144,35,001,8881.979803481358,4581.526171968598,11760.735452331772,10889.638097965586,3157.532419037677,3801.9374852834912,1348.4359755844655,3213.3471094425086,1394.8235587828985,1713.137688781153,632.9183464480934,874.3702272987624
350130002021,35,013,70745.209593461,68372.83275153069,12087.082748344397,11659.746393429874,7013.554715462914,7648.659615990377,3981.494090648543,6603.1458143797845,2582.222688647991,4071.145679768702,943.6543813889346,1609.684473951118
350319435001,35,031,74383.71514757609,145675.14589673377,21832.049723486227,147311.95878210978,20732.738969891943,57076.32516189255,19286.08305961451,56125.13696226349,75041.30792960808,78624.50769381397,19813.824761656957,20426.721032387937
350010004021,35,001,6167.864007614629,6082.964229263245,6498.2939786749275,5416.634022394983,776.0088413527889,1516.3887263035504,1948.2427607278576,2573.863400528646,2233.9262569556704,2907.123533007645,755.294461417531,1032.7079550332767
350010047202,35,001,13845.179433381503,7960.613682101065,10143.339273430065,19555.376418743166,2251.3748576406488,3562.899277005449,2236.7624085141147,5085.912980522641,629.0808314787282,1786.8061397830418,801.3539656748793,1463.1082481397666
350339552001,35,033,59070.688512522145,77328.4920546354,51296.912156974475,33002.13890623404,41840.272949910745,52159.50306327678,38162.08966541872,50381.74014319677,51810.78814235149,56435.36282860856,17277.05332933543,17388.621975881724
350280005006,35,028,27831.659624815336,27765.622477456218,8786.39540967898,24935.78824103116,12801.56552978184,20086.61807699772,12511.286897677706,20510.715573407917,674.3594543115753,11528.658854324072,695.9862361527676,4276.426814173768
350479576002,35,047,31983.014400642973,36353.37393966003,36819.64873877705,36844.08056624843,27919.605611414394,30786.993002775976,28920.29580997558,32173.207419150272,24298.306465178375,28488.537935378485,16422.879204766494,16557.62438279125
350250006006,35,025,264021.83102179196,332349.3683430703,6601.6021134245575,113238.54238127962,5536.144988344766,40743.46819214207,6095.545688714603,26696.474814353878,2011.1892706519975,6220.438946873115,1071.001549006448,1473.781269996571
350439405003,35,043,25287.184114716016,872.69163687769,27550.804715224727,28180.97888811035,11286.19946818323,12939.24433404731,12155.336619307902,14299.714756686482,7408.030291256106,8584.377903376617,1896.7787910097784,1972.6066394083368
350350004013,35,035,135325.77548204383,133676.34534350512,7634.484419553167,16324.109391635713,1520.405910724985,20106.235638499755,3602.6021744284835,30673.936471223613,1382.1550628861382,1780.5607983391174,334.18756828962415,736.7498307757783
350050002023,35,005,250957.78914067175,249473.6456887123,60409.05639665481,10295.941104344995,2928.9882332150983,39199.79110134627,3751.529492214567,5799.542790198114,781.8636073216876,1521.2581258587006,539.0606174447554,1067.0370795622366
350150005001,35,015,225035.88561591366,224511.4589613261,8501.933652221058,9849.451431137773,3551.4573021530114,70887.14667921475,3188.4983524452578,51853.3161090776,1366.0907110210135,69410.9293864862,550.7803843575067,683.8781778933504
350010015001,35,001,663.9443771512562,609.8378582214816,5513.751206291359,5744.216546673808,1615.792983400395,2056.6151629567216,312.9137213869055,357.45980864646117,177.38214181497847,679.8155043247336,403.6402623325434,503.41327967301385
350430107132,35,043,19822.85904757798,12944.658642361943,12424.880399872607,25589.258857266155,5016.972021808038,7393.486517618385,4680.6938248379865,6550.689627743857,1629.3202742722033,4560.04801695021,910.3696617097563,2896.028494670345
350010047371,35,001,10780.128864377819,8333.12280705221,12418.784533994638,11855.714039705177,8402.231596686695,10249.318689754276,11637.60649331669,11651.426557583114,3922.553737259565,4599.055576102421,848.0795094515134,1204.547623188385
350430107124,35,043,18940.611176267987,10258.263057504633,13930.436741830139,24389.25128442504,2196.712529996471,5458.704080808197,3175.0724261646556,5037.687636143373,1271.1477984347448,3641.517675696314,1396.5587399234942,1705.9515019390117
350010016002,35,001,1893.8202127866393,1873.7213697557804,4617.635033455466,4629.254344780807,361.1460771793992,1632.7761910538115,800.0279755599115,1118.945571146668,172.30298505381077,455.998718165782,413.0675471642425,899.3226094571392
350350001001,35,035,134931.97324215816,133251.33108604862,6832.62425747802,14535.526741321964,957.1062445687107,20366.39884310213,3869.4329367227942,31214.24873373443,608.1679970791412,1573.9258371499825,717.6503792353328,916.0555225950126
350010047502,35,001,6744.403541450525,6742.263844144187,7936.757264810494,12141.727517329973,3309.6900155426633,5157.42247737837,7285.0466946318575,7327.061873423802,852.3315729671008,2263.4401327890764,406.1812573591665,873.0771519835764
350479575001,35,047,73092.39093015008,140557.80723739899,39525.064306725595,68179.64291579212,71998.7753401844,74334.0127597359,67305.10491419383,71550.39789510243,76262.60513336933,96224.62839848276,52311.0801492517,52822.77855429148
350319436005,35,031,38793.86458429001,159758.56198230194,22557.99292491869,164695.79022032156,22506.527526362952,39864.05521543929,23939.64538108479,33163.82950245508,38941.527663742425,48464.50706505215,4820.91445023492,12681.475434714082
350010001212,35,001,10411.511763311502,9376.41813220865,10097.652735990312,8748.24870711608,2675.033533328774,3586.9774959347938,1983.5301590986626,4308.002716942669,1234.3988276322407,1543.7742069730755,377.6021471079363,755.6470117690748
350390004003,35,039,77170.77140314525,71340.03280177822,40742.05409974003,72732.19502696677,36730.39673883715,53398.364497871335,37079.01096240507,54488.24821545477,31547.118656503382,39751.33443988682,22769.873006754762,22826.118503894228
350390004001,35,039,108196.00273147908,108180.74124415437,46175.596271574126,70563.99996299605,54367.68646767042,70697.08892558524,58617.22474672859,66788.73266887087,55541.62091266544,68454.48689056006,35230.98761607968,35956.96250525075
350010011022,35,001,3946.1721420979097,3966.3575856810353,2945.0875823934134,2536.7302500988058,1820.0895622605606,2454.9108047528293,2651.361317573185,2735.8404024852575,2113.490044258987,2475.8090709212934,684.143470399239,889.0262945130365
350459430003,35,045,102352.00143276768,208515.32173106438,39303.637316850654,99893.86324852754,44638.2009104962,67595.2644361206,38085.06230300948,42394.413870480734,38334.04036048534,39482.49211871893,31123.177547023082,31197.505221479023
350390005002,35,039,105034.9277395271,105014.44774848962,70224.57977989972,49426.23602636191,67229.25915563847,77104.42055049991,67672.38376029798,79412.23136612405,49773.02667588815,59813.84943133324,23741.210679936416,23814.332260224557
350010047292,35,001,5731.551851030399,5690.194269723394,9067.88280946099,11599.801317591935,3052.126704608552,4185.848604646765,6097.096101977708,6105.417521195793,1024.5683312007416,2080.0227718467604,656.4645520095603,921.4150173945819
350430107051,35,043,20471.16831209144,10265.024144710469,15978.748261184886,25712.70587867687,2729.206540114239,6538.68055958495,4915.188347658255,5431.285463510716,2873.0696677492733,4935.001211184317,863.0051796376567,1236.7745223345105
350130004013,35,013,66652.53349703165,64273.08066703539,14418.264620336986,14195.750485638671,3112.1859942745027,3954.214577708734,4024.3380496702353,4412.454331191961,603.598841789657,1742.523078800129,483.8386738117159,589.8971244249099
350490012043,35,049,8388.387111686787,6505.638515080127,6579.3593351837635,6410.45467111848,2671.516539911176,4108.908203114112,5629.717252864794,6203.479260747456,1921.9339470751934,4331.148639298406,679.5351709378772,907.0341014128627
350130003003,35,013,69106.4546253856,66730.37367223743,13080.302333920761,12739.228484121726,5681.286269286112,6045.0338698711485,3706.7547532383082,5392.481575109162,766.1978367522123,2389.0047072965326,930.8478092330887,1091.3993714117164
350319456003,35,031,3408.776152956585,193912.47032820905,7977.244972230296,163686.22470569104,3333.1614921185087,48287.24111166625,3006.134029953859,15640.225007061708,3600.1450550176987,13916.120059714107,717.7292779572043,940.2957520311655
350010037151,35,001,11881.54541112126,6564.216725671739,13959.861591144498,12876.86501166683,5473.3579514646535,5624.118565418216,3852.3423970912463,5003.208936426619,275.92205120079893,1222.6029277913656,1513.2331610868712,1898.085563367212
350350004022,35,035,134060.17447767282,132406.38452142678,6345.4562754079825,15329.862731501005,2032.614046627808,21121.989170688965,4745.809685606321,31914.882262434603,1755.9157412391635,2398.136341386916,250.94041343481086,873.7274994461341
350350009021,35,035,140417.63558454916,139286.90527655688,36349.9173321575,47033.099694135715,33220.38387845481,43219.47853841445,34206.601870583436,45714.96208648699,32335.936082866217,33913.93519031008,22503.408826066898,22597.041247644167
350559527001,35,055,58776.34624954504,58773.044959777275,34317.50711152382,42937.35195190866,22073.81264286954,41640.60328933829,24650.99897722268,43443.554123830196,30569.915096761477,37333.40865361789,5423.323009278495,5508.3765994885725
350490011021,35,049,4123.833180851892,2833.758943710242,12887.166599062253,12746.58563289772,1620.525569720982,2775.2954747798485,1464.7432630369563,2052.9001781563124,349.1305469743413,526.1695735704183,1377.6341789651863,1656.4330015395055
350430107123,35,043,19072.052671413356,10716.493030400934,13645.836925393434,24583.380496932587,2673.1519881880176,5756.036915346828,3312.551296943958,5210.785432722741,772.6095622939312,3619.19056249312,1540.8860232329382,1987.757666866119
350090006012,35,009,194627.96697805257,254356.78938074087,37136.53826970891,28329.948183740664,37880.06487836969,54316.63631480977,36122.654709761555,51593.57084872174,38198.96739314052,92973.4016381483,577.9184099320915,639.5790611507705
350430107212,35,043,24352.337932117178,13780.455396325158,18410.838704730515,29659.66907019779,6684.043839380361,10425.986700016801,2702.8075534267887,7185.674172214468,5448.040383086806,8166.188833401217,884.4221782111986,2233.4327828901396
350010007133,35,001,12601.320578789951,12568.993354061937,9455.473019519508,8025.603902858092,6754.364768475359,7278.761992000053,5169.230423634281,5933.1746989608355,3865.3829603303584,4595.326667875198,1098.176476708285,1452.5682550383044
350130006001,35,013,66010.86858059625,63629.95141337116,15026.672005304017,14829.449489194423,2319.849786373403,3196.367576095256,3228.13426472993,3838.1683135596036,1356.8766562277995,2029.1628595945967,629.9170268036354,798.2176667056419
350430107191,35,043,17284.122770434926,6710.396771706805,15397.623853836712,22243.22395629442,1381.9686309956396,4087.808178688608,3411.5853007047526,5005.602469291494,700.5265039200076,3280.402765559254,881.1594478691276,1645.062358703268
350069742022,35,006,92749.88268232717,108083.52152760467,6642.254832008972,111904.97138906198,1416.1223525981259,52417.9643515326,700.6289142138496,17498.205112010102,745.3113493495389,38727.06512096574,666.8686302389406,958.8311758117088
