GEOID,STATEFP,COUNTYFP,d_amtrak,d_transit,d_regional_airport,d_national_airport,d_college,d_college_3,d_hospital,d_hospital_3,d_private_school,d_private_school_3,d_public_school,d_public_school_3
270634804001,27,063,206792.29760189774,194229.9726769209,46288.17169118196,141228.70024812303,26485.75363371412,35501.09980249286,2306.6587552848487,19189.16751313303,14997.074821682547,25747.94178698401,1991.9113101616858,6211.676788700447
271630712061,27,163,14478.841574603055,14599.845040480644,12035.211350199848,4626.233801661692,7871.121820790202,10271.875414955635,7887.133342970502,12261.432095315999,2434.626869530583,4497.836807454159,489.0613286015828,1580.886821831021
271230419001,27,123,7949.052165604277,4433.1878168695475,10424.266668252541,12607.792892325593,1556.8020768626432,1970.9735738498593,5702.169618522386,6006.508531064509,1020.71869050001,1392.4966738868238,125.85152944325839,846.8839340001128
271230355001,27,123,2511.234363148,1188.9765840558468,4609.844706583987,9624.149423292378,733.03108044365,1380.5693935280374,802.668833380395,1352.1043830686506,378.2776158416519,834.8940418200999,718.5853426259507,736.7833391289605
270530246002,27,053,18447.515645408195,4005.9201145613297,19487.030825737565,4048.3809015049246,1363.687665665439,2626.6628011179278,3922.70357540387,7797.130143618133,1754.9788376664949,2168.840839223,813.2985803742897,877.9670608582198
270030507044,27,003,28496.152481917445,6777.497291119601,30829.949417900196,31578.97125912195,5686.571762223331,7479.180191802812,6871.710057806671,7588.0794906447345,1877.0562445305752,2698.5187894985493,582.9248758514692,1023.1303013555334
271450101012,27,145,10205.313237524695,51681.64531277394,16325.480427742348,114773.68196287884,8276.077589377128,10135.203454529357,8849.773364756024,24638.465858006526,4878.83098776659,5859.907598348024,1641.1444143613678,2083.3753657355314
270030508163,27,003,23523.638979699914,11333.133487864288,25588.00546532547,29486.612484985002,8288.628694332288,9571.990784914304,8497.09452649178,13180.14824992496,6109.997660135484,6865.153540790191,1184.403194374196,1327.6511986151834
270530266061,27,053,34566.432466734914,18735.790408327954,36795.706735639775,26314.761643538484,2011.0887589407464,4723.846197558842,13869.30221134958,14452.970149309469,3843.5977070115923,3924.4099729652044,1433.1129331346963,1776.424824127092
270530256054,27,053,23175.174310041806,8078.832270206003,24200.579177656004,8753.769123592812,1738.097218411772,2528.707520197391,4779.800163550003,8742.593075639608,1985.3927940116823,2527.670033868477,751.2365825808517,1339.4348958027615
270530276022,27,053,43554.79116062635,28895.253848787797,45429.08238122818,31768.89045068013,9421.674238130208,12804.259290599899,15215.983891994014,18946.507354406684,2722.628094940464,5083.3551986147795,1959.877992875374,2426.368171286408
270531049001,27,053,10838.754995632109,393.7988227288772,13118.900541312063,9229.538459893505,1555.7821385528603,1879.9267439578973,1040.4674456153873,1315.7274815430767,1919.8989789414,2284.5527088989706,357.99772239775325,434.5573723657706
271410305033,27,141,50444.2504890399,6653.640545982299,43427.32744597765,56802.62620192015,18985.5763607116,24802.9673970437,12863.087714135238,18984.33970636278,4056.4251978185725,4160.498604710913,2374.1069160500087,2751.73029720131
270030502321,27,003,23479.100617739092,19488.26342500495,24869.03011195524,32527.174799342072,13871.956310599302,13989.691874287595,14295.739526313104,16752.57468046314,10052.593364028528,11048.637675950693,1043.593100545346,2978.733632111217
