GEOID,STATEFP,COUNTYFP,d_amtrak,d_transit,d_regional_airport,d_national_airport,d_college,d_college_3,d_hospital,d_hospital_3,d_private_school,d_private_school_3,d_public_school,d_public_school_3
291892203001,29,189,13862.704618556025,10496.916030647932,13220.887489309564,27477.816040743102,7697.889121964094,9372.44396526962,1064.6892906803623,6125.3342155922965,343.8996830064472,2019.0816252680117,1003.6183295678535,1495.9053210299414
291892114012,29,189,21951.728141419146,6206.286708436497,23960.246504472794,3355.28531377576,5318.539039935829,6352.284758683387,3349.3127897692802,4156.111220436735,4268.968772079314,4622.31987450575,533.8276030911127,1399.253332471443
290970115005,29,097,189359.4760062171,214690.51598384764,4738.613977826748,94253.44243131102,2897.379963454492,5118.194487037519,11119.003221315057,12129.087049486961,6141.060386952847,8503.374967108191,402.8279209479828,1276.4028193908523
290470210012,29,047,13196.368667129147,10334.406217777265,9002.316217130056,15455.00939450061,1937.124617361052,7319.3684264135045,2384.3233865296456,4823.079083437971,824.048800412808,2456.364905874517,525.8019108603245,1126.6846147713443
290950141013,29,095,15796.450548781888,29229.897652874286,31217.737414671476,49277.77820350488,2550.5632269970993,8647.607790144502,1001.9255985178495,7502.480282489146,1591.0647992765714,2232.893815728421,249.99349563666064,1179.8225130246235
290190003002,29,019,42518.26685133442,171092.27827854233,16868.281458486905,109409.23650467301,695.3291389742008,1029.7156213839999,651.3423796965103,940.1183701902055,655.3240321611703,765.089424303192,609.2156296731736,1207.6908327739284
295101076001,29,510,7742.381313707245,5507.499375232391,15122.580633297977,11740.26136876651,4039.520518617571,5062.858303225007,5060.424648387327,5110.52543365479,868.0182072907178,3068.6972965333334,1194.7808057538248,1365.7161374549955
291892125003,29,189,14961.398997862094,4127.452275875779,22375.36522897895,6258.870031238207,1820.825217405019,2689.4942100486564,4979.780572860079,6088.801667967392,1730.6547699707455,2451.2746543492603,881.3775603773961,1259.6938385683886
290950162001,29,095,1624.648655603324,1552.3172701128753,5311.646486886953,26443.87380476746,1011.3714056668105,1772.7156576995033,813.1813645345397,881.3504021961636,1052.2621360295477,1507.538816486295,140.35498043929593,496.527748164378
291094702004,29,109,185651.11048888983,230736.59874662396,42826.228246748884,42328.68724761533,43320.24632502362,46357.61601746942,2404.055793924481,13187.201231689914,10211.018997551837,14774.60461897363,1013.4834866706615,1521.9688421925352
291650302051,29,165,18967.345262251252,16229.411051735893,14566.70477861957,8613.470296062038,7665.2562503852205,8282.531274786485,2486.490236006201,6656.992752207183,4149.439807615671,4379.659692348275,1266.7502352119411,1444.9102243669247
291138101003,29,113,60895.5600217592,59482.89473413363,57208.97381098146,56733.54007355925,21830.149780409643,35424.80145262874,25048.024834409985,33218.82284060182,14945.190276247784,22260.656191451864,323.6252545945833,354.40778520485406
