GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
450870302003,46663.6,30000,115000,0,3326,2690,5090,2400
450450026091,200635.7,204996,290000,70000,8512,8485,10010,7680
450910603001,49098.2,39500,117500,0,2127.6,1670,4850,0
450339705005,29079,6600,146000,295,6861.2,6523,14803,1099
450219701003,47800,10000,223000,0,2697,2380,6540,1150
450830213023,444125,192500,1725000,0,25569.7,22198,67462,8993
450559703003,58494,43250,177120,0,83821.1,75350,174483,30000
450130009021,215221.5,227357.5,300000,127500,10342,9175,15460,7460
450030219003,24211.5,19570.5,85000,1000,1983,1565,6610,250
450070115002,92145,32750,575000,625,6259,5155,12800,1730
450070101021,350017.7,222703.5,900000,5000,9647,8360,19340,3880
450070104023,90790,46000,367500,4500,3188,2940,4890,1730
450350106051,106850,92500,210000,0,8108,8260,13230,2490
450830207011,15520,12750,40000,0,2472.8,2961,3488,1015
450130005011,349842.6,277500,875000,11926,30214,28705,41710,20710
450750114004,23602.6,1250,94026,0,3385.8,3287.5,5399,1523
450450030122,140694,144250,250408,27000,5027,4795,6710,4430
450410015031,120155.5,138450,180000,0,6523,6210,8460,4860
450310103001,112459,53000,350000,8100,8460,8140,9840,7270
450679506004,62420,22850,294000,5000,1628.5,1722.5,2443,478
450130021083,497440.6,502500,1081806,100000,21966,16600,45820,5330
450899708011,10100,10250,19000,1600,3924,2540,11490,1070
450279602011,78365.2,32500,270000,1500,4539.4,3230,9544,2000
450450027023,111506.2,115000,152250,15000,5622,5485,8160,3790
450790009003,10880,1250,67600,0,2500,2095,6430,1450
450870304003,89600,31750,395000,0,4933,3675,12660,2390
450630207052,90241,101450,161143,19250,3987.2,4476,7740,600
450130009012,380365,182300,1095000,2900,31538,31675,45250,10350
450259502002,29913.3,22250,76692,1341,3318,3135,5730,1250
450790117021,470580,0,4550000,0,4172,2485,16280,770
450190011003,3303287,2641245.5,9018833,0,5531,5235,9540,2450
450439901000,244525,0,1890250,0,76389.8,60267,141804,38472
450659203002,37616.9,26075,135000,2091,7809,5655,25490,670
450130110001,362182.5,301000,930825,2500,21906,17400,58090,5900
450699606001,15200,7500,55000,150,2402,1940,6140,340
450830228023,168396,160490,360000,0,6535.5,5605.5,13012,3760
450619203021,9715,9500,30000,500,1676,1660,2660,780
450190026121,269500,67500,825000,0,23248,23630,29000,16990
450770110031,83359.6,0,470000,0,5584.9,4110,15770,1530
450150202021,400,0,4000,0,4906.7,3064,11678,2872
450310113001,21620.3,13250,78000,501,3473,2965,8310,1080
450830224043,12490,9750,50900,0,3918,3976,5296,2692
450830214021,101596.6,136100,150000,0,5973.7,5424,8760,4749
450190026111,187290,143500,540000,0,14436,12620,32400,7350
450599202011,26576.2,1250,120000,0,3990,3090,8640,1740
450790029001,250880,161900,900000,0,23808,23225,35140,18100
450299708001,30500,0,240000,0,22825.5,20735,40920,2235
450510602042,191519.6,118500,725000,61750,18164.3,17740.5,31312,8930
450190026051,125240,137450,232500,0,7741,7370,10420,6120
450410001011,64726.8,40400,278000,0,7923,8670,11590,2820
450790119013,64121.3,21750,225000,0,9286,10790,14860,2620
450699601001,24912.5,7500,70000,1000,3149,2445,10770,330
450450038021,50528,38750,126500,2500,4870,4680,7070,2400
450599209001,14752.7,5000,61500,0,4753.5,5459,6900,1540
450910612021,148946.6,145700,375000,0,2456,1750,5600,940
450750118002,51313.3,51416.5,166250,0,1846.4,1217.5,3880,391
450190026133,180710,174000,263000,123000,8780,8885,9950,7370
450790030002,141220,25000,431500,0,12934,13610,19800,6640
450790108051,1500,0,15000,0,1742,1715,3060,140
450379703001,17870,18000,50400,250,1926,1965,2660,1150
450030207011,150340,174700,229000,20000,8837,8820,9750,8180
450119701003,128956.1,16750,616061,0,3887,2695,10940,730
450630210271,158837.5,132950,500000,15000,6240.9,6239,7136,5520
450910609073,487120,171450,3518500,0,2599.6,2650,4850,0
450450029033,116340,108500,159500,92500,5196,4885,7100,3680
450130104003,507337.9,541250,975000,160879,28696,26390,48720,16360
450510401041,41630,31050,131300,13900,8007.3,7128.5,16758,3988
450699602001,149375.7,100000,500000,4500,2231,2555,3130,340
450750109003,139696.4,154500,173900,200,6061.3,6363,9661,463
450150201023,10550,0,85000,0,5327,6266,8526,1100
450439205042,187781.6,175390,254150,161010,7814.8,7634,10932,6468
450219703023,29405,31950,79900,0,3226,1945,13650,740
450179501002,115760,127500,240000,5000,5598.4,5589.5,12000,240
450510603031,763625.5,353651,2670000,100000,16608.7,13594.5,47276,7666
450030203021,31160.4,20750,128900,1900,3392,3280,5390,2090
450750113001,16320,8000,89000,0,2716.5,2441,6020,1131
450830228013,23300,12500,72000,0,7426.3,6993,20644,174
450630207082,88178,71390,260000,0,4699.7,4749,9771,982
450790116081,115640,122500,163000,0,4634,4425,5910,3460
450790004001,60950,39000,186000,0,3802,3460,6270,1980
450350102003,120,0,1200,0,5171,4905,9310,2620
450070009001,139951.2,74433.5,700000,33500,4764,4580,7040,3610
450830235002,75190,0,375000,0,6277.4,5861.5,16832,1120
450219705031,38202,0,203020,0,1757,1515,3070,400
450070123002,927.7,860.5,1600,500,2537,2510,3680,1580
450410022023,22700,7500,72000,0,4085,3465,7450,1680
450019501001,71107.5,61500,260000,17000,7184,3965,33660,1490
450190020023,166592.6,193200,248625,0,9741,9340,13240,8140
450630205111,87610,80450,187900,0,7293.9,6938.5,12396,5122
450130009023,224057.4,219924.5,275000,208555,10284,10015,14080,8760
450190038002,21180,15100,49000,0,1723,1930,2280,600
450130004001,139350,150000,265000,5600,21179,18720,43800,6650
450450028112,112782.9,115000,262000,12000,6360,5775,11330,3240
450790111013,62339.6,76500,127000,0,3966,3790,6100,3000
450450005002,31555,15750,103000,700,2156,1565,5360,590
450450039043,141200,129000,312500,18000,7937,6445,17470,4050
450770103003,53251,421.5,272000,0,5714.4,4255.5,11800,2670
450179504003,49294.6,27980,225000,5000,5083.1,4450,13973,1700
450230205001,16070,0,94000,0,2037,2105,3660,230
450230204002,85,0,850,0,3859,2645,13780,610
450099604002,14096,4000,108750,0,2178,1340,10500,620
450510510001,107322,90015,225000,78990,13535.6,12600,16863,9870
450790118003,3950,750,17500,0,2848,2190,9550,520
450130001003,337500,270000,995000,7000,4377,3460,10570,1040
450770107002,10650,2500,40000,0,1956,1945,2910,910
450099601006,67079.4,8325,574000,0,1439,1565,1940,370
450030202002,106300,129500,173000,10000,6730,6560,9230,4880
450030217002,54905.4,44142.5,124269,25000,4738,3270,21840,690
450630210182,20174.8,7150,89048,0,5502.8,4656.5,10000,2328
450730302001,539000,198500,2350000,16500,0,0,0,0
450099602001,57650,10750,315200,0,1683.4,1520,3080,360
450410005001,41500,0,200000,0,5806,5695,8300,3850
450190031102,141521.7,164000,241967,0,6585,7020,7200,5060
450339703004,87080,99250,168500,28000,2680.6,2694,4806,864
450150201021,19538.5,24050,51000,0,4636,3728,9094,1160
450179504001,3446.8,1700,16500,150,4764,3370,12750,1470
450230209001,46000,0,415000,0,4767,4870,7240,2260
450619201001,75771.2,25000,422212,1000,4043,2390,18830,1240
450279606002,76064.5,27372.5,235000,10000,2990.2,2528,5718,852
450070113003,164575,94875,850000,40000,5492,5120,16440,1450
450299704012,154122.1,54500,672721,2000,2307.8,2299,3780,600
450030217001,61055,23750,333000,12000,2934,2120,6410,700
450730301002,117460,119250,235000,3300,0,0,0,0
450190035003,218753.5,237737,257082,45000,8688,8360,14160,1840
450070009002,93222.5,97000,127500,25000,4102,4025,6180,2580
450130108002,67045,60825,120000,2500,3589,3860,4040,2460
450070110011,382100,428000,800000,12500,20351,19810,31860,12760
450190020033,90000,0,900000,0,40809,43885,65720,12000
450850017012,128860,135000,160000,75000,5606,5520,7360,4740
450070120021,89848,102975,185500,2500,7022,7295,8940,5180
450790026022,36340,39500,72000,0,2294,2205,3580,1380
450190020032,53069.3,55000,154900,0,5086,4815,7270,3950
450450038012,106380,119400,222000,6000,7120,6535,10880,3650
450850017031,101304.6,99000,205000,13000,5042,4790,6940,3420
450510701022,86000,62500,225000,11000,7070.4,8189,12276,1229
450150207171,11000,0,110000,0,6656.6,6205,10736,2808
450910607001,201750,243950,385000,0,2461.6,2650,4850,0
450630211102,80690,118500,151000,0,5426.7,5332,8400,4524
450790104101,23430,0,142000,0,3740,3545,5300,3200
450070118003,25213,22287.5,76812,587,3591,3265,8110,980
450630211121,184285.7,185600,224900,140946,8657.2,7917.5,13560,6748
450790112022,117400,144000,244500,0,6605,6670,8520,4920
450730306011,137235.8,155000,254114,3444,0,0,0,0
450450030123,97320,95000,157500,66200,4330,3985,6320,2710
450910612022,89920,59450,435000,0,3737,2640,8990,940
450279607021,23679,20000,57500,3000,3903.1,3896,8664,347
450790025004,145012.6,184113,320000,0,10517,9830,15080,6320
450190037002,70179.2,84250,145500,0,3601,2940,5700,2860
450059702006,382266.1,436644,1000000,300,3088,1405,11320,70
450030213002,148340,143000,200000,97500,7869,7095,12360,5300
450630210173,15640,0,56000,0,6821.1,5984.5,13409,3200
450450026102,171166.6,169745,203276,121000,5269,4795,8990,3940
450730304015,106630,51975,600000,1250,0,0,0,0
450030207023,62490,73900,106500,2500,4824,4600,6900,3140
450830223022,5680,0,28000,0,6589.6,6080,9320,4804
450190025022,50900,0,424000,0,8558,8395,13860,3990
450450028162,49063.5,45000,125000,1000,3430,3055,6450,680
450190001002,483158.9,452644.5,1050000,0,59713,51370,105000,24920
450910611041,178916.8,38200,569900,0,1795,1640,3810,0
450599210013,74028,12500,320000,0,333868,350000,585000,1580
450070112022,123750,67500,385000,21000,13350,7805,42100,3370
450030216021,34055.1,39275.5,70000,500,3333,3140,5680,2100
450830220072,86905.3,131350,157000,0,6998.8,6290,10350,5108
450630205052,34940,30500,84000,0,2961.7,2717,4452,1786
450479706005,102300,116250,146000,9500,157260,147750,252100,110500
450790025001,214768.6,195500,454000,0,11010,10950,15160,8030
450230203004,30088.9,0,146398,0,5174,2990,17400,720
450830225003,29200,0,255000,0,6306.4,4329.5,19308,2263
450190031152,92994.3,80000,199900,0,5746,5715,7960,3880
450830224032,127166.7,118000,510000,0,8172.7,7883,20031,2849
450630210252,274001.5,320007.5,752500,0,19516.6,19078.5,26513,7961
450190031052,346250,201000,1025000,0,2245,2250,3300,1400
450599202021,103250,2250,415000,0,35749,31300,87600,7300
450030203011,1300173.4,48000,12230352,891,9227,5300,46580,1850
450450029051,170670.2,183806,265552,35900,9251,8445,14900,6630
450450025031,93846.5,104604,127000,12000,4790,4650,6730,3670
450150207241,273122.5,166000,1565000,0,17497,7100,106938,5664
450790116031,94712,124610,172500,0,7189,7510,8200,5410
450910615022,72635,45000,179950,0,2899.6,3020,4850,0
450450025053,79580,74250,118000,20000,3465,2940,5710,1980
450070122002,32780,30000,67900,500,4602,3955,9450,1530
450510505003,378670,75950,3000000,64500,7572,7571,7581,7571
450770109012,116260,10500,760000,0,11355.6,7375,45590,3200
450150203023,95900,106000,200000,0,5977.7,5836,8248,4360
450450030102,115359.5,139643,159058,25400,6829,6015,11520,3430
450030204003,102928.5,39950,246000,15500,9488,9405,14520,5230
450130007006,260457.9,173089.5,799000,80000,15962,8135,38550,5960
450350108085,85308,97800,126000,0,4947,5310,5580,3830
450019505005,123762.9,89789.5,400000,2000,7091,5545,16800,2050
450230210001,15100,0,100000,0,3575.8,3056,6270,2680
450830203012,189711.5,0,972717,0,3646.2,2598.5,13053,900
450030201002,12700,8000,33000,4000,2696,2445,6640,1130
450830237002,13765,0,109900,0,4326.2,3490,9977,1508
450510707021,106920,21000,500000,3000,10324.9,7114.5,24640,6500
450570110022,63158.6,30000,165000,0,3558,3190,7960,1000
450070006001,9930.4,10000,20000,2500,1419,1510,2730,540
450450032012,134380,121000,265000,75000,7110,7355,12460,1350
450070112023,144550,118500,400000,18500,11606,6190,46980,3610
450279608022,100640.1,105750,175000,25000,7525.5,6298,14674,3300
450350103002,10828.1,4140.5,34000,0,3684,3705,7580,1040
450750116001,17066.6,8500,88166,2000,5609.5,5353,12887,1492
450830221012,56240,60500,117500,0,3596,3606,5484,1440
450379705011,171620,138500,375000,10000,14795,14970,17710,11790
450339701001,61370,22500,257400,10000,2192,2225,3400,460
450130022013,673840,625450,1300000,140000,49158,47965,74800,28870
450770105011,21300,0,107000,0,3195.2,3054,5510,1440
450499203001,37434.9,2000,150000,228,2863,2745,4280,610
450630211141,96030,91250,260000,0,5912.5,5489.5,10176,3137
450790101041,25597.8,23168.5,71985,0,6564.4,6430,9360,3680
450630208011,16533.5,0,128500,0,3437.9,3462.5,4513,1933
450190039002,5709941.1,1287500,19200000,0,7507,4840,22500,2280
450190057003,120164.8,90700,469348,0,20508,18385,31470,14750
450130007003,405730,289950,1000000,22500,25720,21090,63020,7330
450479707024,88200.3,83014,185500,1500,146060,138500,227000,84200
450630202013,35600,10500,150000,0,4637.4,4347.5,8016,2213
450790116083,62270,69150,130000,0,3961,4040,6000,1300
450450030091,136575,128500,340000,9000,10473,9060,17070,6090
450630211101,121590,132000,235000,2500,6239.2,6337.5,7011,5296
450750103003,185055,0,1756550,0,16746.6,5103,110551,496
450279607033,146445,110000,365000,400,7692,7456,9240,6252
450510516031,260422.4,262450,450000,35000,12280.1,11453.5,19870,7990
450910609042,119950,159750,270000,0,2861.6,3030,4850,0
450030216014,32180.3,31825,62000,2500,2521,2395,4430,1310
450350108161,223214,244486,288012,0,9135,9070,10770,7550
450790028003,112228.5,100500,309285,0,6270,4830,21070,2430
450599207005,44550,0,195000,0,5513.5,5981.5,11262,1473
450119703002,72150,89500,135000,0,4171,4345,7350,600
450790115013,88643.5,131700,151000,0,6683,6160,8990,5420
450450028032,136340,108750,320000,30000,8467,8940,12310,4570
450070008001,58013,66440,95500,7000,3514,3445,4790,2660
450350102001,8150,0,30000,0,2933,2375,8200,940
450310115001,63700.1,19000,265000,6500,2948,2460,4880,1760
450679501002,46989,3000,228003,0,3072.4,2271.5,8350,1230
450410022021,62015,54750,175000,0,4589,4425,6190,3060
450450011013,240690,186950,423000,110000,9075,7790,16590,5200
450910608031,77235,17500,307350,0,2291.6,1800,4850,0
450850013002,28043.5,23150,73135,6000,1811,1620,2630,1140
450599205023,13122.8,6614,40000,0,4380,4289,7940,1711
450630205104,90357,99999,170000,0,5192.8,5023,6243,4206
450570108004,3160,1500,20000,0,4983,3620,14780,2450
450410018001,69677.7,0,370977,0,2289,2275,5970,690
450510203003,26240,18000,100000,2400,5430.3,4698,9912,2164
450070112021,137580.2,82451,320000,5000,9675,9720,12150,7440
450719506021,23783.2,5825,109500,591,5374.9,4822,11692,2439
450190056003,194420,187000,320000,143000,8879,8290,13380,7190
450130002001,109507.5,36500,720000,975,6040,6560,9770,1460
450750113002,401239.5,68084,1845000,22000,3337.2,3314,6503,517
450479701022,43199.3,32996.5,103400,6500,7146,1750,49400,940
450259505023,44501,12500,235405,2500,2573,2000,5410,640
450699603011,40250,13250,142000,1000,3927,3040,7500,1640
450030210014,90596.9,26437.5,265000,844,6976,8500,11440,1940
450039801001,30600,27500,85000,1000,3551,2385,8900,1640
450630209042,15266.5,0,115000,0,5532.8,4698,11618,1811
450830230012,24090,250,79900,0,4512,4672,6496,754
450310108002,118719.3,119750,300000,7000,3269,3175,5280,2000
450190055001,482943.5,20000,4250000,0,2187,1880,5100,1190
450070102001,314204.1,160000,1773791,23000,5306,5070,8170,2230
