GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
480399900000,13158,3850,90000,2200,91984,75650,164440,31440
481279502001,130652.6,81360.5,380000,1865,97761,104749.5,178431,4636
482014318022,164508.5,163250,324357,25000,180951.7,145513.5,267410,135000
482014551011,80740,86694,155000,7000,165005.2,163293.5,200686,144982
484391138102,67434.2,60911.5,100809,39600,122150.3,120434.5,148336,109174
484391139253,70634,77912,115613,11500,156009,148886,179808,144564
484391139281,151039.7,151320.5,200995,93850,258582.2,255114,299904,225720
484391141031,170857.7,168561.5,341758,2035,320506.3,312500,360557,281050
484391139274,149846.3,147122,312000,12500,325151.4,331576.5,414608,219000
484391139273,210064.4,204896.5,285740,145740,300741.8,296507.5,340000,263332
484391065103,117127.4,127165.5,171821,4880,219498.1,218754.5,276204,192706
484391012011,63666.3,51000,165600,3309,160428.7,145407,315287,19377
484391045021,23738.5,15920.5,60000,7500,60452.2,54024.5,120687,25181
481410103191,16251.7,13500,32936,7581,17847.7,12025.5,63659,3430
481130042012,111552.7,57500,435000,14000,450946,410575,563500,385620
481410022025,107295.9,102500,200000,25000,86047.4,86834.5,121626,54390
481410104014,42280.3,16750,120000,4500,79466.9,58942.5,148890,19747
481410102142,208071.2,192054,408025,124964,281325.2,247068,379808,190782
481576747001,182665.4,167051,337828,123463,231718,228390,296020,147120
481576742002,270886,286531,417000,91500,518652,494860,618450,444840
481576742004,418103.9,417000,672695,91500,1111201,853845,3458770,622880
481576710024,96042,126522,205700,5448,274902,255410,373150,213950
481576746031,132218.6,129000,260000,18314,257003,249310,334530,215470
481576750002,43601.7,42500,107500,3192,120019,101865,316800,50490
484391137073,155310.7,120880,364000,4000,365931.3,345019,550000,193720
480270220004,26492.2,18813,85000,11200,47650.6,49276,71238,21366
484399800001,169660.6,91240.5,492775,60483,460311,484305.5,554482,261822
484391113011,236203.8,70684,650000,30000,422894.7,355169.5,974960,145000
484391139264,162165.4,148222.5,269530,109182,258760.2,251339,315631,235231
484391065101,93531.1,90321,168619,2190,187469.1,194322.5,210358,162731
484391115392,104445.7,106271,133557,78439,170917.8,169590,193444,152877
484391115131,94698.2,86186,150774,58000,173419,165037,228144,139000
484391113044,132799.8,134398.5,145000,100468,216609.3,213902,256367,193913
484391113111,148935.6,146950.5,181245,105000,248494.4,234426,310322,218000
484391113112,186257.7,176928.5,405000,1000,470830.3,275540.5,2258838,227938
483396929001,32504.3,25350,116894,1000,128822,126090,272150,4100
