GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
040131124021,79197.4,65950,200000,16574,12021,12135,13280,10680
040131117004,230925,197625,500000,65000,21510,23190,29030,11865
040136197002,208952.5,191750,295000,112000,19578,18780,28930,16310
040131138011,5582226.5,1108462.5,39400000,139000,12987,11830,23670,8280
040270005022,129040,111000,275000,61000,10468,8765,21711,5710
040270009054,100947.6,87000,199000,70000,9838.5,10006,11264,8189
040270009053,103253.5,99767.5,160000,66500,9633.6,10047,11890,8189
040270111123,54075,53875,79000,25000,16669.6,14947,38877,6089
040270009051,95820.2,86500,142000,71000,9334.5,9132,9809,8834
040270111102,228949.5,228694,264000,145000,19790.1,21722,22304,15169
040270114051,99875.6,112250,147000,21000,8614.7,8515.5,10642,7720
040270115043,76221.4,70450,146000,40000,7100.3,6824.5,10491,5747
040270010042,889735.4,462629.5,4500000,75000,8249.8,7144,14331,5183
040138155001,301827.5,240000,770000,3000,43571,42005,69160,24460
040270010012,494700,76500,3000000,45500,11512.9,9425,33079,3495
040131162053,22526350,27690000,52275000,34000,10108,10185,10860,8870
040131166042,158401.8,167819,263742,57750,15484,15350,16770,14020
040131166062,181088,166572.5,289000,122600,16344,15790,20860,13050
040131166071,158819.2,157502.5,229000,90000,15646,15685,17860,14120
040131166122,194542.4,211460.5,325000,108750,22248,21950,25380,20880
040131167172,112955,110500,160000,80000,15741,15700,20210,13660
040270111042,112285.5,105500,165000,85549,8837.9,9214,9813,7309
040270114032,77445,39750,143500,32000,11404.6,11503.5,14191,9645
040270111073,284580,320000,489900,48000,25052.3,24722,28448,21560
040133194011,109681.6,96000,199500,53900,14020,14330,14330,12780
040136148002,107175.3,98750,162556,69400,15291,15070,19820,13120
040136154001,123250,112250,278000,55000,14006,14180,18350,9770
040136158001,249200,208000,395000,172000,29207,29940,32930,25250
040136159003,265668.9,252380,540000,59000,33375,33100,39120,26470
040136162002,143560,120500,300000,12500,16510,15745,21630,13160
040136166001,116204.5,103450,189500,48377,15202,14825,17770,12520
040136167003,166139.7,177548.5,267500,83500,17689,17475,19370,16130
040136168004,114894.1,96313,183000,78170,16835,16225,19900,15410
040136175003,139150,125000,245000,87000,15508,16680,17530,12120
040136177002,402815,421700,648750,275000,35969,36685,40580,29020
040131057021,155000,176250,208000,58500,13049,12775,14680,11400
040136179001,59580,58975,97500,20000,23150,23680,25660,19610
040130717021,95040,83000,165000,62000,11443,11480,13470,9220
040130719123,106248.3,113375,181500,15539,12046,11775,13620,11110
040270111101,93291.3,89756.5,125500,68500,8897.4,8787,10115,7988
040120201002,113418,66290,320000,30000,6606.3,6174.5,10276,2924
040120205011,94460,84500,220000,25000,11944.1,9415.5,36072,3081
040130405291,207104.9,191250,343000,113588,23351,23730,28300,18280
040130405294,271988.1,258944,385000,196970,29465,28360,40570,25380
040134226223,274046.9,215979.5,490000,182780,28847,28605,35810,25510
040134226242,64880,69750,95000,17000,13375,14510,16620,6660
040136180001,218453,174747.5,355000,150165,25519,25370,28560,23720
040134226261,101870,118000,165000,38000,12605,12295,15120,11100
040131043012,113275,95950,230000,74000,15361,15605,17870,12000
040131065012,189122.8,152500,330000,86000,25503,25440,31570,21530
040131065023,521764.4,75822,4500000,30000,13297,8130,37720,6960
040134226464,293846.1,301632.5,349166,185000,25048,25050,28180,23000
040130506082,3567606.6,84750,22250000,40000,15917,15750,18420,14310
040131076022,247605,210000,575000,56400,25505,24830,33700,19970
040131091023,84606.7,78338,165845,28500,11291,11045,12870,9510
040131109021,224190.1,184250,535000,65000,20631,19040,39230,12510
040131138012,1727276.8,1288850,7500000,343000,11503,11190,16420,8320
040134215012,99400,76000,243000,76000,14564,13880,25220,10420
040131170003,133654.9,119824.5,241000,44000,16076,15645,18950,14850
040130609012,174898.7,182583.5,217500,123000,20404,20145,23480,16370
040130609021,166252.2,141500,270664,72000,14076,14070,15910,13110
040130609032,104805,106500,192000,43000,11917,12820,14660,8600
040130609042,127676.9,102191.5,230000,69900,13195,13935,15850,10410
040134205032,139590,132450,220000,55500,16956,15560,24610,11330
040134207072,112324.5,98500,188900,82000,11343,11135,12050,10850
040131042223,135344.1,142170.5,200000,47000,14928,14755,17130,13080
040130610142,197525.7,171000,355000,101000,18109,18175,19860,15950
040130610193,239268.8,243035,271034,199990,21115,20960,27080,18100
