GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
160599703001,72270.1,73251.5,150000,2995,120950.3,125801.5,221773,20646
160219702001,91664.4,82996.5,192781,1195,654485.4,600336.5,1345605,272975
160399602001,117091,70450,411855,1500,221510.2,224805,333129,71478
160399602004,118372.1,94227.5,325609,24350,215201.2,193075.5,325012,159410
160439701001,264408,87184.5,1302300,8017,195101.5,181379.5,336478,78360
160439702003,121904.3,90700,496000,15000,108035,107117,164415,51484
160519603002,79602.9,89317,124800,6042,101993.1,70628,275290,38505
160079502002,94770.6,105150,195000,2600,200266.5,156095.5,669825,54360
160079502003,71935.7,46700,335000,21850,138962.1,113967.5,340920,67605
160539702001,35229.9,30599.5,76000,10000,68551.3,65300.5,135561,45161
160539703003,69193.6,72530,91800,40000,93584.5,87279,157624,66685
160199704032,106736.2,107195.5,135957,68293,78737.7,75200.5,139166,25852
160599703003,74422.2,81853.5,115500,2995,129397.5,101374,273799,4961
160199706022,89881.6,95687,163857,30200,118851.1,115924,138517,106548
160199708004,96708.4,98957,122400,61001,136045.9,121513,228355,65665
160199709002,127487.1,117423.5,188920,72435,172278.6,170906.5,215126,122931
160199711001,89066.1,88875,160821,50299,91425.3,88830,126215,68495
160319504001,63687.3,69321,158203,21801,84256.6,80982,127300,31620
160199703003,147818.9,114699.5,265655,31000,94112.7,63089.5,231417,47802
160659502002,81103.7,82500,160000,2000,157179,134596.5,259427,120215
160659503012,81963.7,86800,160000,2000,163482.9,157590,267138,85906
160659501004,103875.9,111500,183148,18000,143826.8,135084.5,203983,105858
160659503015,81863.7,86800,160000,2000,152372.7,160035,193096,77901
160659503013,86583.7,101000,167800,2000,158329.8,154851,205069,127260
160319505002,85148.6,75734.5,158271,22639,147310.5,154143,179695,92588
160010024134,192642.8,186187,278748,90000,321570,278850,649600,206100
160010022221,160856,165638.5,200415,114000,337810,336300,592500,192600
160010019003,92883.7,92646,144658,12122,205250,213550,253000,154400
160010023023,151031.8,142550.5,177621,111454,197620,198400,217800,184900
160010023101,157240.6,141430,310500,105000,225440,224500,270800,198800
160010022211,188582.2,212402,268045,15000,322580,311550,940000,0
160010103322,100864.5,93075.5,164377,51500,178730,171750,233200,157800
160010003022,171930.3,154202.5,336844,36000,387300,332400,764400,230700
160010004005,141064.5,129134,287440,5997,231960,201100,356200,143900
160830015003,73865.6,57625,162500,25149,268636.7,213284,448224,165910
160010006004,203042.7,167271,382501,102000,314110,299350,438000,211100
160010008024,157326.1,149424.5,240000,94072,377010,374350,455300,327100
160010009003,85704.8,79000,196154,5627,239960,237200,342000,121300
160010010003,107551.2,102209,216000,6636,202300,189350,296000,156500
160010014003,115545.1,83682,463500,3000,231410,215800,460100,146800
160010015003,87103.6,85355,149947,32000,226840,214950,311900,165300
160010018002,97286.2,99496.5,193510,9079,555380,569150,686800,356400
160010020004,96546.3,87820,192181,64261,186870,176950,333300,140400
160010023121,146903.2,151000,179900,90000,187160,187100,199500,180900
160010024112,131773.5,128403.5,234000,75299,214690,193500,321000,161300
160010012021,120055.2,134991.5,201939,30000,163190,163300,219700,115800
160339501001,40660.4,31361.5,77852,3144,103669,92170,190080,33910
160459601001,61725.8,69253,119000,2000,252179.9,267964.5,389372,119994
160859701003,102350,44750,444000,11000,371950.2,356917,556856,219704
160859702001,191953.3,32079.5,1012024,18000,951581.7,973096,1643209,380073
160859701002,135933.4,112500,432000,2000,1331497.5,406638,7117942,148650
160570056001,427275.6,132712,3275512,4092,109984.3,82107.5,283314,26850
160570053005,145421.4,135934.5,252000,45000,230996.7,237776,375308,63675
160570051005,106675.9,108425,157878,55824,218724.8,237776,375308,63675
