GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
490251301002,177477.7,171192,419968,1297,64987.2,62715,107564,32223
490572008001,79088.6,75939,115000,60395,112300,111500,138000,93000
490572102012,120944.5,124907,167142,77000,233600,226500,295000,192000
490572105041,180544.9,170000,314485,35000,239100.1,231001,324000,185999
490572020001,183309,168643,299377,119806,275900,265500,376000,223000
490572103042,170392.8,171322.5,250000,111575,235900,236500,282000,211000
490572014002,122938.1,131225,206544,50123,233900.1,234500,318000,183000
490572017001,73333.3,71041,124576,16000,121299.9,132999.5,165000,8000
490572013011,81827.3,74940,137120,35500,150800.1,149500.5,181000,128000
490319601001,95899.1,91582.5,234966,2900,69067.2,61027,207335,15448
490170003002,167637.9,162225.5,289900,77900,125049.8,140452,219167,28727
490439644023,856423.4,752709,2070000,5000,537684.7,383957.5,1124899,179444
490490032051,159414.3,155000,217746,112199,167365,144044.5,399742,69872
490351134112,126933,118874,170000,90100,230640,232450,246800,209200
490050002011,119691.4,117510,149600,92096,150734.5,153615,211240,74540
490351135262,146847.9,141550,216142,80000,218300,222100,236700,198100
490039607011,103588.7,117260,140000,10000,253560.6,214220,556685,109230
490351137011,146980.3,157276,225838,1025,240360,242000,261500,217100
490351121004,111193.7,124043,178585,5059,225890,235100,254800,160300
490351134093,148213.5,139052,225597,121000,254850,249550,315300,229000
490351129171,156069.2,146926.5,276301,108901,239810,230450,273600,210200
490490015042,264772.1,238284,466000,165000,335825.6,249684.5,634113,36017
490351104021,221340,232362.5,336101,22189,545430,562950,827700,278400
490351003072,137272.4,137250,207921,80750,195330,200400,268500,142100
490572015001,124025.4,130141,160000,76501,240999.9,221000,322000,183000
490339501001,275571.5,311364,493850,1000,199379.1,197817.5,295200,99130
490111251021,238981.9,203500,595300,44186,588447.3,538500,1255604,328000
490351126084,158309.8,170500,217500,60000,305060,311300,335900,258700
490351130142,158595.7,137310.5,270360,87900,286240,283450,314200,251900
490351028021,231929.9,119250,967486,67000,155220,142000,270800,109400
490351103004,272474.5,195750,550000,77000,353730,342250,433300,281700
490351105004,164556.7,159600,325100,1038,514720,402000,1036600,291500
490351102001,212758.4,222016.5,312210,104312,370140,343000,616000,283000
490351113023,171285.5,189133,238202,29573,346470,328150,501300,294400
490351134092,116687.6,107718,160330,81001,209790,209200,225400,195800
490111255022,178673.3,177544,292516,99000,318600.1,333000,366000,262000
490351110011,444538.2,455166,787500,76160,584190,649650,837300,323800
490351116003,128904.4,128029,152707,115557,370020,372200,400100,344100
490351105001,193468.8,181323.5,294126,122818,339700,333800,394900,304200
490351139042,103185.9,103300.5,162685,33120,194730,195800,214400,167900
490351134083,144437.2,138931,234696,98000,203260,201850,222100,192600
490351006003,102144.8,104273,175452,2721,187250,176200,250900,133200
490351115001,201102.9,161041,397155,8000,130000,129000,168900,84400
490351111012,103590.9,95305,142500,70000,160970,158300,171700,158300
490351128172,333204.7,178431.5,1382204,20000,255600,255700,279700,233700
490351135331,206661,199020.5,280280,136000,312580,309400,367900,243500
490351135133,172770.2,156200,295404,100900,280400,288800,306500,241200
490351121003,291229.1,151260,856091,107300,318020,330550,368000,199100
490111264022,384999.6,372701.5,798750,150000,416494,92248,1525000,26825
490111270044,167803,151766.5,274810,119000,253800,259500,300000,200000
490111251032,160933.9,172623,210000,84160,263400,259500,324000,226000
490399725001,96707.9,89952,185300,25000,257320.7,253184,354594,110549
490351134101,112046.1,108537,154767,54000,215670,212150,254200,186100
490351128121,118704.8,126557.5,163296,46500,241270,216100,310300,206600
490351049003,108417.2,111950,136178,71600,261780,273650,319300,191800
490351126132,179279.2,168500,332123,86800,315850,317750,375300,235000
490351130162,189296.8,185690.5,240406,136774,335550,327600,422000,292300
490351138031,122324.3,117060.5,203033,75000,209680,209700,227800,194500
490351128052,162167.8,161500,260720,11000,355460,357900,397300,315600
490351120022,153228.5,109218,337250,70000,576460,584450,950600,190600
490351107023,344259.6,265130.5,742000,154000,393230,315400,978500,308300
490351125013,165356.8,178872,253235,90000,246150,240050,283000,219100
490351103001,151796.4,151750,340000,5000,326480,320100,381100,271900
490351017002,32756.3,4275.5,206041,2763,194940,202550,216500,133100
490351036001,291760.3,311500,418688,10000,813500,771050,1509600,324400
