GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
460119587003,0,0,0,0,121300,107750,192000,66600
460859726002,114200,38500,320000,0,311638.3,265233.5,558880,176217
460199677003,16915.2,0,88000,0,258207.8,235055,816910,40798
460279657001,48000,0,480000,0,163522.3,160790.5,247464,83292
460279658002,0,0,0,0,220269.9,107913,577876,42132
460990011071,555750,173500,3147500,85000,170170.6,165209,229459,115837
460990012001,131902,131950,295000,120,441394,185000.5,989847,120772
460990012003,167820,161500,248000,49900,232527.4,227621.5,320404,198033
460990015005,278504.9,132500,1506356,81000,136010.9,134267.5,225105,43941
460990017003,124500,120000,150000,95000,102922.5,100778,146703,73706
460990101022,143550,125500,475000,10000,221429.9,172876,581903,51835
460990101011,397385.4,250370,993750,49900,344988.1,238200.5,847862,91244
460830101051,171000,156500,368500,0,303326.8,240853,562633,181507
460990002013,192080,114000,941500,49000,129767,124999,224972,83358
460990003003,92540,80450,154000,42500,117933.1,90126,330518,47413
460990006001,100840,106500,153000,43500,123312.3,131541.5,159202,74672
460990007005,83000,88750,120000,26500,98242.5,86749.5,156687,64564
460990009001,76699.4,74088,172500,22000,112289.1,105766,171023,68171
461030103001,15876.9,0,158769,0,100070,98300,143000,55100
461030105002,0,0,0,0,124820,136450,178500,71700
461030107004,0,0,0,0,132650,129200,169400,108300
461030107003,18547.7,0,119477,0,100810,98600,129500,77600
461030111002,20973.9,0,209739,0,145080,139050,246700,104800
460990018012,143490,135750,189000,107000,154384.2,151857,185420,144053
461150003002,0,0,0,0,233193.5,132700,496079,54736
461150001001,0,0,0,0,289241.7,272129.5,490419,87020
460519531006,45196.2,16500,249941,0,240880,158650,672400,34100
460519531004,39469,0,249941,0,240880,158650,672400,34100
460990004081,297874.1,191000,1231741,118000,203537.8,196168,411839,131691
460990011061,207570,197750,286400,99000,288514.2,284428,368414,239039
460990011051,145580,150450,196500,70000,583854.6,203381,4040500,175751
460990018034,238290,243750,290000,179900,272581.2,266946.5,325052,217766
460990004082,265575.7,250000,330000,210000,303938.6,302552.5,403946,177251
460990011013,412108.4,290000,1070000,115000,215611.6,200378.5,332259,160989
460659779002,101006,111000,295000,0,133091.6,131653.5,164262,90814
460990011082,154499.9,149750,187500,115000,214890.1,214333,310308,148112
460830101071,80439.5,0,642499,0,182943.2,153768,408902,118069
460830101031,67780.3,0,297000,0,154579.5,155577,158276,142782
460830101024,12000,0,120000,0,135683.9,133704.5,154832,122441
460279659005,0,0,0,0,107293.4,98053,193439,44212
460599757001,11784.1,0,115341,0,181265.7,167813,341682,88199
460559601002,36900,6250,244000,0,129456.7,91181,296363,27465
460419417003,67600,55250,225000,0,176145.2,167959.5,337771,5635
460139515002,119480,76400,600000,21500,58407.8,52911.5,118776,35103
460779581001,48100,0,465000,0,169010,156250,349900,50800
461030102005,24466.6,0,106471,0,104830,107650,144800,59000
461379416002,1500,0,10000,0,126926.8,111604.5,327372,37282
461359663021,38294200,127500,380000000,0,153268.4,124105,330565,88979
460799602003,163390,165000,528000,0,82318.7,50841,387439,29489
460299543013,79119.1,78750,170000,0,224050,194350,349900,126200
460299543022,117850,143500,251500,0,224050,194350,349900,126200
460299544004,51550,49000,122000,0,216130,194350,349900,126200
460339651001,8750,0,80000,0,186910,109771,687330,34152
460819666003,1490,0,7900,0,73580,77850,104500,47280
460930205001,6000,0,60000,0,207201.1,207172.5,284128,102299
461030109062,0,0,0,0,129550,135150,157400,82100
460830101044,42419.9,0,220000,0,302407.4,280337.5,432076,214214
461030104003,0,0,0,0,171810,104750,488600,48100
461030102003,0,0,0,0,100590,104800,141300,49900
461030116001,500,0,5000,0,233100,235350,444600,14500
461299652003,31800,0,160000,0,51171,34625,131600,10050
460930205002,0,0,0,0,72923,73258.5,143864,30253
460359628002,79950,2000,650000,0,91890.5,90230,125805,65925
460359629004,109640,128950,172000,0,117908,116387.5,172320,47920
461099404002,65955.1,0,597551,0,265070.4,261123.5,581995,35874
460359627003,45300,0,135500,0,80493,82525,108700,50405
460299545024,80050,12750,260000,0,215580,194350,349900,126200
460199677002,25350,0,215000,0,140019,120085,234400,18220
460299544002,30386.5,22500,109000,0,224050,194350,349900,126200
460859726001,106550,82500,305000,0,238626.3,248482.5,363362,98607
461019597003,8068.1,0,80681,0,140973.4,83897.5,376257,27273
460239701002,3000,0,30000,0,417965.5,367717.5,765655,153190
461030109061,0,0,0,0,183930,151650,420000,99600
460059570002,27755.1,11500,87835,0,256485,251951.5,411553,81580
461239717002,30550,0,249000,0,264669,259278.5,558880,98607
460419417002,35250,0,225000,0,193411.2,174526,358123,106780
460719611001,0,0,0,0,182543.4,146058.5,344194,59020
461359663011,123650,71500,295000,0,196244.6,132273,590838,88979
461239717003,30550,0,249000,0,265923.5,265233.5,558880,98607
460990101021,251600,304000,358000,43000,359270.1,352189,611135,163947
460990011063,256470,274950,341000,75000,333430,343350.5,399194,265112
460359629003,31240,26000,87500,0,83205.5,89882.5,148540,9975
461029408001,81000,0,675000,0,262673.1,205868.5,665000,67000
460990011052,166340,160000,245000,127500,175928.2,169476,220896,140524
460990011011,3534900,4100000,7700000,169000,479443.7,262744.5,2445198,236668
460979616001,31995,0,131450,0,338130.8,352153.5,580516,105334
460399537001,6400,0,64000,0,223840,156000,672400,75600
460119588031,0,0,0,0,186540,171700,292700,154000
460659777002,111300,151500,210000,0,234200.2,240771,289230,176382
460519531003,45449.5,17500,249941,0,204340,155600,672400,34100
460239403002,90556,69030,304000,0,465641.5,471057.5,765655,152470
460059568002,13100,0,85000,0,256485,251951.5,411553,81580
460719412002,8000,0,80000,0,121365.4,41420.5,534945,12712
461359663022,131553.4,113767,239000,57000,196244.6,132273,590838,88979
461030110011,0,0,0,0,202740,208800,252800,162700
460959403001,17200,6250,88000,500,182142.8,165916.5,353047,63914
460039736003,20000,0,200000,0,278781.5,241172.5,706955,74680
461030104001,6300.1,0,63001,0,124190,124450,150600,92600
460279659003,0,0,0,0,104940.7,111473,139517,47779
