GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
530330057001,920000,924500,1200000,418000,1477700,1147000,2156000,1024000
530530712082,185547.4,196750,284000,99500,318920,321950,382600,199900
530530719014,195897.8,159295.5,454719,112000,287730,272850,371800,234100
530610407003,219238.9,221775,429950,28089,243560,235900,361000,173900
530610418066,278658,257640,439950,147500,353380,358000,378200,314500
530610402004,152556,144750,350000,11235,250840,244350,303000,212800
530610404002,199498,183900,345000,95000,279640,266700,364800,231500
530610409001,325936.5,354950,550000,38685,358310,368000,452300,230300
530610412024,218134.8,157500,499000,39325,266310,260200,455600,136000
530610520054,326737.4,358750,580000,11235,449250,428900,617600,405000
530610419041,244642,152500,1033120,58000,119600,118000,126000,118000
530610519121,338225.8,321750,741000,188098,621350,558300,830200,502600
530610521082,327899.9,271999.5,710000,72750,496440,487400,633500,407100
530530625002,168407.6,169900,289719,35000,214900,206500,305900,174600
530610524013,419135,370000,740000,63500,619420,601050,941100,375300
530610519057,235318,206000,400000,120000,381600,382850,446400,337900
530610411003,175297.9,159975,315000,56179,260770,246550,374200,217200
530610517011,287020.5,279750,461668,28089,478960,482550,503600,447800
530610416061,160416.4,147746,415000,62100,367100,346650,523100,271500
530610522072,276171.9,286500,575000,28089,480950,453950,685000,395200
530610420061,1014615.2,1091068.5,2067500,11235,491700,489150,538700,460800
530330228023,368340,325000,890000,174000,659000,644500,800000,545000
530330309022,182347,167750,389995,70000,256700,264000,286000,221000
530330309011,166639.9,158500,239074,48300,239100,208000,402000,172000
530250108003,107019.7,100450,197000,33747,100660.5,99175,114730,90595
530330308012,269897.2,222986,750000,100000,250400,252500,350000,174000
530330306003,301737.8,221750,1098500,98000,235100,233000,290000,178000
530330304042,204245,222500,321450,74000,318500,320000,542000,118000
530330304011,319931.4,362500,515000,17314,525900,527000,697000,324000
530330303092,273565,277350,369000,172000,103800,102000,118000,88000
530610516014,245928,231750,380000,149000,406510,404250,469800,361100
