GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
490251301002,0,0,0,0,64987.2,62715,107564,32223
490572008001,0,0,0,0,112300,111500,138000,93000
490572102012,14355.4,0,143554,0,233600,226500,295000,192000
490572105041,0,0,0,0,239100.1,231001,324000,185999
490572020001,0,0,0,0,275900,265500,376000,223000
490572103042,0,0,0,0,235900,236500,282000,211000
490572014002,0,0,0,0,233900.1,234500,318000,183000
490572017001,0,0,0,0,121299.9,132999.5,165000,8000
490572013011,0,0,0,0,150800.1,149500.5,181000,128000
490319601001,0,0,0,0,69067.2,61027,207335,15448
490170003002,0,0,0,0,125049.8,140452,219167,28727
490439644023,796153.7,752709,2070000,0,537684.7,383957.5,1124899,179444
490490032051,159414.3,155000,217746,112199,167365,144044.5,399742,69872
490351134112,27822.5,0,170000,0,230640,232450,246800,209200
490050002011,118476.8,117510,149600,92096,150734.5,153615,211240,74540
490351135262,0,0,0,0,218300,222100,236700,198100
490039607011,0,0,0,0,253560.6,214220,556685,109230
490351137011,22583.8,0,225838,0,240360,242000,261500,217100
490351121004,0,0,0,0,225890,235100,254800,160300
490351134093,18000,0,180000,0,254850,249550,315300,229000
490351129171,0,0,0,0,239810,230450,273600,210200
490490015042,255646.1,218303,466000,156240,335825.6,249684.5,634113,36017
490351104021,0,0,0,0,545430,562950,827700,278400
490351003072,0,0,0,0,195330,200400,268500,142100
490572015001,0,0,0,0,240999.9,221000,322000,183000
490339501001,275571.5,311364,493850,1000,199379.1,197817.5,295200,99130
490111251021,0,0,0,0,588447.3,538500,1255604,328000
490351126084,0,0,0,0,305060,311300,335900,258700
490351130142,0,0,0,0,286240,283450,314200,251900
490351028021,0,0,0,0,155220,142000,270800,109400
490351103004,0,0,0,0,353730,342250,433300,281700
490351105004,10.3,0,103,0,514720,402000,1036600,291500
490351102001,0,0,0,0,370140,343000,616000,283000
490351113023,0,0,0,0,346470,328150,501300,294400
490351134092,25533,0,160330,0,209790,209200,225400,195800
490111255022,0,0,0,0,318600.1,333000,366000,262000
490351110011,25000,0,250000,0,584190,649650,837300,323800
490351116003,0,0,0,0,370020,372200,400100,344100
490351105001,0,0,0,0,339700,333800,394900,304200
490351139042,15381.6,0,112816,0,194730,195800,214400,167900
490351134083,0,0,0,0,203260,201850,222100,192600
490351006003,0,0,0,0,187250,176200,250900,133200
490351115001,78455.5,0,397155,0,130000,129000,168900,84400
490351111012,0,0,0,0,160970,158300,171700,158300
490351128172,0,0,0,0,255600,255700,279700,233700
490351135331,0,0,0,0,312580,309400,367900,243500
490351135133,0,0,0,0,280400,288800,306500,241200
490351121003,0,0,0,0,318020,330550,368000,199100
490111264022,0,0,0,0,416494,92248,1525000,26825
490111270044,0,0,0,0,253800,259500,300000,200000
490111251032,0,0,0,0,263400,259500,324000,226000
490399725001,96707.9,89952,185300,25000,257320.7,253184,354594,110549
490351134101,0,0,0,0,215670,212150,254200,186100
490351128121,16329.6,0,163296,0,241270,216100,310300,206600
490351049003,0,0,0,0,261780,273650,319300,191800
490351126132,0,0,0,0,315850,317750,375300,235000
490351130162,0,0,0,0,335550,327600,422000,292300
490351138031,13500,0,135000,0,209680,209700,227800,194500
490351128052,0,0,0,0,355460,357900,397300,315600
490351120022,0,0,0,0,576460,584450,950600,190600
490351107023,0,0,0,0,393230,315400,978500,308300
490351125013,0,0,0,0,246150,240050,283000,219100
490351103001,0,0,0,0,326480,320100,381100,271900
490351017002,0,0,0,0,194940,202550,216500,133100
490351036001,0,0,0,0,813500,771050,1509600,324400
490351039001,0,0,0,0,334550,325350,402400,292400
490399722002,100166.8,99007,197485,3500,158192.4,148743.5,264337,70397
490351040001,0,0,0,0,386850,360900,726100,250800
490490009033,197400.9,184576.5,270000,142008,424064.3,485535.5,763484,36017
490351129162,24581.8,0,245818,0,384827,392995,472890,281100
490351112021,0,0,0,0,324290,324550,399100,270200
490351126151,15990,0,159900,0,394840,387450,535000,332500
490351133101,0,0,0,0,195240,195950,213300,181500
490351135052,0,0,0,0,216690,216400,256700,183700
490351138021,0,0,0,0,181890,182000,202300,173600
490351135391,20000,0,200000,0,311580,310400,404800,236300
490351126053,10540.1,0,105401,0,226080,216950,292000,197300
490351134061,0,0,0,0,202150,201800,240200,178800
490351133052,11861.4,0,118614,0,159470,158350,165400,155700
490351129181,15150,0,151500,0,232500,232800,253700,219100
490351128102,0,0,0,0,478360,475750,536800,440200
490351128151,0,0,0,0,465550,459500,604800,348900
490351010001,0,0,0,0,376320,354700,681200,265400
490351030002,9376.6,0,93766,0,209800,210600,248300,156600
