GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
360595179012,364800,382500,505000,190000,810.4,677,1283,527
360050179023,2421250,2470000,3865000,600000,26964.7,8626,133503,7401
360810105004,592450,625000,825000,154500,28884.3,28200,30456,26352
360470101001,373879.5,248647.5,891000,37000,108495.2,115900,115900,73636
360271901012,225800,220000,386000,134000,277180,251650,421800,213600
360270704013,212557.5,221250,483775,16000,121290,119350,151000,92400
360270703011,159965.9,160000,365000,7932,97980,105000,155000,39900
360270704011,90100,75000,335000,1500,101740,93050,170700,72000
360271100031,315178.1,320630,465000,223500,152458.4,143150,182784,131100
360050076004,359330,357500,500000,225000,20427.8,20005.5,25440,15942
360050090004,354020,345500,582000,168000,20945.7,20037,23850,18434
360050119004,317471.2,28500,2565000,5000,237150,237150,237150,237150
360050132005,371951,435000,605000,25000,24695.9,24813.5,25740,22500
360050144006,240950,193250,500000,120000,22041.4,22263,25630,19207
360470964001,794320,395250,3000000,175500,21296.6,20484.5,29574,15259
360050159002,291021.3,316500,324000,54213,248922.4,13044,1928700,6567
360050181021,3732973.3,2437866.5,13700000,165000,1276200,1276200,1276200,1276200
360050183022,685900,195000,5275000,75000,101508.4,141750,141750,7015
360570702002,909501.3,97500,7200000,3000,58300,63000,70000,26000
360570704001,72140,59900,140000,30000,73350,73000,85000,52000
360270501031,300430,342450,587000,42000,397320,408050,490200,308100
360270802011,253879,294000,515000,5530,430160,416200,578400,334300
360050004002,189450,139500,433000,66000,17017.4,16992,20124,13608
360050185001,177926.4,175482.5,455000,19500,733649.3,52423,3703500,6116
360050193004,1460000,865000,4970000,200000,7031.6,6988.5,8210,5820
360550013001,73395.8,30750,425000,11000,27800,26750,32000,24000
360050205021,345948.9,376020,510000,174500,11243,11911.5,15525,6984
360050211004,988748.5,472500,4800000,150000,160325.7,8148.5,390600,5431
360850244013,514257.7,454788.5,875000,100000,51954,50400,70980,28440
360850244021,1165008.3,989738.5,1832850,885876,53096.1,52403.5,76786,28306
360850319023,239160,230000,420000,120000,15336.1,14983.5,17100,13054
360850169011,482445,462500,859000,176250,26924.3,26785,38090,19680
360850198004,496739.3,451000,1300000,12500,41437.3,40585,54378,29319
360850003002,591467.5,496860,1018250,359970,25061,24570.5,40992,13400
360630244052,93670,104750,189900,3000,156030,140250,280000,64000
360630244053,87650,85000,302000,9500,111870,106550,215000,72500
360810353001,660550,513500,2500000,127000,24780.1,24799,26021,24052
360630202003,20950,9000,125000,1200,42400,49300,53000,9400
361219707003,39008.9,27000,80000,5000,84640,78000,142000,60000
360110421003,68917.7,53200,234000,1000,47599.9,47400,62200,26999
360099622002,25275,15000,85000,1250,72610,64250,100000,43000
360099622001,82100,70000,195000,15000,81520,56350,146000,20000
360390805024,102505.3,106625,180000,11900,113134.2,97650,217472,61500
360390811022,82270,65750,190000,5000,96190,85550,165300,51000
360390811011,76288.7,54950,192100,8500,91340,80500,164000,49500
360390805012,130167.7,92747,360000,36083,102284.5,87050,155600,64200
360390811013,34474.5,22500,137800,11000,96060,85500,207400,37200
360610163005,8500404.9,3678791,33183500,1350000,221413.5,194799,441806,86281
360390811023,98103.7,68950,265000,16500,138180,148850,165000,67600
360359715002,151579.7,150000,385000,15000,127260,119250,191000,78200
360470916004,322175,279500,600000,22000,17628.6,16920,20670,16920
360470946001,307325.6,366000,460000,83000,23986.4,24036.5,30291,17733
360471144002,432423.3,357500,1280000,116333,255150,255150,255150,255150
360471198001,779600,425500,3100000,10000,160628.9,255150,259200,10268
360471237001,953150,250000,2600000,143000,92988,89876,164689,39557
360471502002,703050,677500,1625000,20500,24646.1,22660.5,30184,15733
360471522003,1184850,1115000,2075000,140000,50358.2,51477,54327,42134
360470356021,306000,327500,430000,175000,14940000,14940000,14940000,14940000
360930203002,73250,66500,140000,1000,119770,123200,249000,23900
360471144001,200339.4,137500,483928,16016,83751.6,10313,255150,6148
361031109013,357500,388500,525000,104000,230344.1,4042,724000,707
360810945000,2166412.9,1850000,5500000,20000,119347.2,88235.5,382596,70314
360810964001,486063.8,480250,579571,355000,15146.8,14235,19954,11026
360810973000,1608702,1430000,3762500,375000,95150.2,70233,212306,53797
360810981000,1562451.6,1379134,2600000,992793,62485.6,59292,99300,35640
360810997041,236350,232500,341000,142500,1907811,1238625,4503690,940320
360810998012,640680,375650,3000000,1000,22003.5,22332,31296,14061
360471237003,1108535.5,443750,3550000,15000,66555,63751,76501,63749
360470015003,40689334.1,2287500,327000000,199000,80704.2,69569,146403,40779
360110415003,57023.9,60000,74500,33189,69900,71750,81100,57400
360470053001,590759.8,580524.5,1560000,52500,28358.7,30603,31711,16445
360470126003,781100,865000,1180000,180000,34020.6,34836,37706,29228
360470199004,172349.3,159262,410000,34470,39444.6,38722,51910,33998
361031594101,380074.9,342500,750000,50000,39780,39950,53000,21200
361031476021,252250,225000,485000,17000,581450,643000,1072000,19000
360630229012,137917.7,41693.5,1000000,8100,59730,60400,84900,32900
360630238003,60640,62500,110000,8500,74370,74650,106100,58500
360630230011,62710,60500,115000,3500,71770,70950,89900,54400
360810309023,609590,703500,1275000,115000,28803.9,28663,32347,27187
360810329003,299960,258000,593600,129000,28254.1,28663,30798,22823
360630239013,37880.9,35500,65000,20000,58250,61650,82200,29200
360810347001,261324.5,195000,820000,60000,23596,23431,30960,17418
360810373002,2284297.3,752486.5,16000000,228000,386693.3,21728,3668480,19537
360810403003,272500,215000,809000,55000,34226.1,35960.5,53151,18107
360630206002,19123.8,17500,37777,1000,28250,28200,36900,23000
360630205002,143350,154000,380000,19000,27050,27100,34000,21500
360630217005,169712.5,125562.5,475000,20500,30990,26450,56800,16700
360811417003,482400,397500,990000,213000,37750.2,36494,45658,36327
360811417005,474250,255000,2000000,117000,25464.2,25419,25645,25419
360811479002,1037089.3,1098750,1900000,275000,52996.8,49086,70226,41205
360810199001,5694677.5,3312500,20000000,470000,23515.4,26334,29859,12538
360610073002,6036600,4580000,21000000,481000,423873.9,469885,469885,127080
