GEOID,area_total,area_protected
010730129101,3802465.1551720663,46426.307932720985
010259576025,5837704.7732781805,84825.91501027346
010770118022,4694017.982141474,1.3969838619232178e-8
010550102005,2352842.3076960593,0
011310347001,422910732.82194793,19334327.149544537
010550106011,12848659.821343783,0
010550017002,4171884.1002904437,10188.691395804752
010150007001,4302347.949537385,39436.12289001234
010730051041,153568.06084781047,0
011210118002,1700434.4667283185,0
010150016002,2293226.5905356742,0
010690403011,2884980.4565323293,0
010890110113,3893039.9135290235,36281.05421961611
010550004005,8395877.45832267,0
010730022001,1118708.433583532,0
010730037003,371762.6052041836,0
010970008002,429721.97248231247,36572.32014633139
010890023002,615794.3472635467,391.67711971886456
010730030014,452105.34594306163,0
010330205001,839093.478661472,0
010730003001,881351.83768766,6.51925802230835e-9
010330207041,1707492.4106180873,2.0954757928848267e-9
010970049001,1570355.948417495,4643.783507879358
010730107011,471110.1888497649,0
011010054073,1644969.873040231,0
010970074004,1616097.3755627247,0
010970014003,495442.0913187312,0
011130304013,1695633.0378244072,25115.62754766643
010970024001,584941.8635949623,11566.048284706892
010730101003,897668.9403244238,9.313225746154785e-9
011010011006,445933.5764084384,0
010970021003,1759919.9522533691,21464.50329485722
010770106004,215187.76732574496,0
011010014003,833359.6135089509,10177.986069488106
010810409022,1656592.8941261936,6.332993507385254e-8
010599734003,6559953.015380263,0
010439648003,4725225.330899214,57337.396204378456
010730100021,1804531.1587471012,75999.99667178188
011030002002,466222.38063703926,0
010030109053,10628496.873044986,31149.773297274485
010730128031,2510663.384592943,72961.81229849951
011210109003,1660373.9016430601,0
010890023005,492239.1019810438,1786.5634386311285
011250104061,1666656.2171372287,0
010970036081,1929644.2793507138,0
010450211024,11239969.883378722,83958.39318105578
010330202002,1827577.0184878735,557030.2107941373
010510308002,3698161.061052114,656114.7709421916
010330201001,982014.6801338111,74368.37746545824
011010022012,279703.58847727254,4.0745362639427185e-10
010730139021,3215531.3252517683,0
010730023033,803345.4998609796,2522.1756426175125
010479566001,634461.4997607246,0
010730019023,470198.60870186007,2.3283064365386963e-9
010730118041,899222.0229938291,3.725290298461914e-9
010450211021,5179431.7342141755,29002.486776544712
010150017004,1527953.2019256055,1.0756775736808777e-7
010970033021,2679198.3520658584,0
010730129122,874130.8411211111,0
010890007011,1026163.0445561856,3.725290298461914e-9
010970036062,1536767.890659269,0
010479565004,521770.5867567938,2.3283064365386963e-9
010890023001,569095.3880676627,497.04112032148987
010730050003,256151.53355734423,2.7939677238464355e-9
010150010004,6243804.459941935,1.0989606380462646e-7
010770109002,3596445.068234634,301082.5178951868
010150016001,5547849.333825216,9784.746720959432
011010010001,2154052.2800801005,331876.55948582874
011010033024,1970560.7229836732,0
011250114021,1059759.5215656785,12934.474325451534
010479570001,911890793.0295957,10101293.731842399
011170304051,11930477.509033544,6.51925802230835e-8
011170303153,4412320.699094195,0
010539706004,3102649.1483391896,5705.924874751829
010970007021,574180.9122946989,0
010730107062,923920.858564096,4.6566128730773926e-9
010439649004,3169757.8751765625,3.585591912269592e-8
010970026001,176090.70346899517,2.3283064365386963e-10
010439648001,2638641.0980365,137776.10115164518
010719508001,1693505.980180852,0
010770103001,485890.72813923843,0
010890027011,2472683.175230935,0
010730049021,350575.8636509143,4972.979891743511
010730057021,820134.8975417465,1.6880221664905548e-8
010890110112,2170626.3705234826,31329.940984874964
011030051093,1386835.1155610532,1.6298145055770874e-9
011239620004,1242952.6650744071,0
011010030003,2397216.7246179767,234063.73979677632
010550102002,2418477.7313759252,4.563480615615845e-8
010890106212,5702840.4531609565,0
010150016004,4622892.028938767,0
010970071013,4504130.104319736,75893.80356177315
010770115014,6641624.513276404,2.7939677238464355e-9
010450213003,26798227.268515706,2.086162567138672e-7
010730108031,592814.1930147056,44529.1902479697
011270203002,11173126.973565057,1.4901161193847656e-8
010970064054,1366522.0302527973,1.6298145055770874e-9
010719503001,33340620.647670824,7548104.266132932
010970011003,352095.88974305335,0
010539707004,1533999.6715922132,9.313225746154785e-10
010330203002,1076330.16718713,17560.198964558076
011010033012,1062714.5948622674,2.7241185307502747e-8
010770110001,1220494.4777458461,88722.2458326146
010970033023,1420226.8235564735,224.11828514467925
010730126022,1258774.1616812646,0
010730040001,670789.2714032307,9064.477406556718
010970037103,1561098.2046222915,673.0875632599927
010730110014,2327758.850930454,185726.56620278023
010919733002,142030739.69452316,0
010970069021,2179150.9113291446,6976.228368092328
010770106002,467171.81256152317,0
010730144133,3688271.620521251,88462.31542986259
011110005004,3680161.61022003,126244.24794689985
011250121002,3590787.9405801184,153253.07649229467
010970041001,810210.7248779815,22172.546295304783
011130306002,10860271.627918273,125151.55242289044
010650401001,255948136.598306,597186.603928566
010730051013,353805.0397945605,0
010890018012,678102.8781587398,2.514570951461792e-8
010890027012,1268381.7070270702,1.7229467630386353e-8
010970069022,2523374.1754769636,3.725290298461914e-9
011210110002,11414297.62680196,4.842877388000488e-8
010970069013,3409277.0900325757,1.862645149230957e-9
010890010003,978721.3997739386,6808.215890531195
011010032002,940405.5379953012,0
010330206001,2074527.0517441165,5.587935447692871e-9
010150005001,1436062.8336011907,0
011130307001,1389662.3030329645,29107.8395272661
010690420002,49407420.77022124,8.195638656616211e-8
011010033011,633230.1921451148,1.3969838619232178e-8
010890012001,1160674.1500236164,33.724022328387946
010550002001,2734725.5301665366,1162.643918109592
010730057011,1685400.8947007488,83083.26929383446
010030105001,2975425.183797214,92190.690140937455
010730144122,3212164.2138539497,0
010730059102,1063112.4291975962,0
010150014003,3980701.9995646626,12707.04406773299
011010004001,438865.96464179084,1.862645149230957e-9
010239568002,230461467.21181816,0
010330205003,930242.6581714917,14495.033902959782
