GEOID,area_total,area_protected
050350302015,426688.55865942687,31384.92760630697
051330804002,362348911.37161857,120527289.72582641
050070206033,6847011.124711823,250293.3334944211
051159515011,19479325.731115058,11463334.07895243
050379505002,7033489.307684943,4189.014399740845
051190011002,381363.94151905924,0
051190015013,895800.0264804661,0
050554805001,561660.1323827505,730.3958068205975
051099533001,6184557.888542682,21097.462645273656
051430103012,2336630.4538107812,5.448237061500549e-8
050930102005,403244.1260020435,1.1175870895385742e-8
051310013022,2449050.3329633176,0
050930106005,393242.8226191625,0
051430105102,613604.2393392473,8.847564458847046e-9
050070212011,7100366.194123957,41568.83497427963
050659602001,231615127.44253674,187.55380800366402
050039607002,16934354.65934819,5.513429641723633e-7
050059504002,15810299.842059225,3.0547380447387695e-7
050070203011,2434808.5923089692,335747.6988296751
051190033062,768719.0473885015,2492.5514665619703
051190021044,910573.6180580556,7.450580596923828e-8
050014804001,28930842.587020863,2.980232238769531e-7
051430106003,1275465.0240978226,4.190951585769653e-8
050350302023,3605437.558271885,277832.7161648376
050330205021,3911247.766395241,1.30385160446167e-8
051190018002,544964.7566540539,0
050450307022,1231819.5802400708,1479.5640454003587
050014807003,1423821.348442912,0
050310006013,2049173.6398216784,86901.437592278
050450308002,974098.8317729682,69654.10633806745
051310005013,458384.62043865025,6.51925802230835e-9
051039504003,818267.3566804256,0
051011802003,261600838.14095622,72165462.337491
050659604002,290470950.00108975,2281147.881979108
050930109003,209058320.05547988,174450.10981622338
051039501002,279898420.9318081,245191.69639968872
051174602001,527024611.74705744,53431379.45243657
050310008021,3751086.027782619,8.940696716308594e-8
051190013002,380013.6360387206,0
051190043023,3903761.8985018283,3.427267074584961e-7
050070204012,6241180.33070083,13291.407976631075
051190032023,757150.5915553123,37449.73560570879
050070203022,866587.59699177,15464.220641015563
051190036082,1942857.8540566526,38474.88590293983
050434903005,1215604.1346416175,3185.064675146714
050014805003,649250.993096292,7.28759914636612e-8
051190021043,883118.0584786907,0
050070213054,12022016.446683906,0
050634908002,237344449.5997544,231.80131444334984
050070202013,1073103.5106180646,5219.445704891812
050014808002,4886274.113585144,0
051474901003,10026436.718021132,0
051190020011,4436486.272493839,323063.6428116113
051250101013,1039693.4229347231,766.849910690682
050350305021,820345.0869698226,23473.657708037877
051239606003,3692401.197427526,5311.160129719414
051159515023,1607236.8849869668,35707.884350806475
050690016002,553374.4242818952,0
