GEOID,area_total,area_protected
440070169001,207488.9890075978,207488.9890075978
440070115002,368992.90099443495,368992.90099443495
440070019003,326300.5722954781,326300.5722954781
440070033001,350592.12586596794,350592.12586596794
440070171004,107323.24460732378,107323.24460732378
440050416022,4257169.255442294,4257169.255442294
440070029003,293438.2491029762,293438.2491029762
440070013003,103388.97967805434,103388.97967805434
440070104004,337486.77151525766,337486.77151525766
440070145011,3170471.5754331243,3170471.5754331243
440070168001,328999.79104874935,328999.79104874935
440070140005,389568.2234825231,389568.2234825231
440070121042,541989.2271588445,541989.2271588445
440030208003,60108895.48697128,60108895.48697128
440070016006,143725.82132686116,143725.82132686116
440070019001,232028.86121625616,232028.86121625616
440070158005,138864.8344033137,138864.8344033137
440090510002,5740997.858731266,5740997.858731266
440030223002,1044435.425644353,1044435.425644353
440070037001,274651.20065796,274651.20065796
440070154002,156326.02297192346,156326.02297192346
440070001023,206255.21818043664,206255.21818043664
440070017001,122770.92532571964,122770.92532571964
440070122002,5490550.622164364,5490550.622164364
440070024002,250323.10217448138,250323.10217448138
440030217005,532644.5860382039,532644.5860382039
440070124011,666594.1941383053,666594.1941383053
440050401011,3249765.7465923093,3249765.7465923093
440090501042,4331729.856086915,4331729.856086915
440010306023,1115181.708993718,1115181.708993718
440070125001,1290295.4316225415,1290295.4316225415
440070159002,154363.94792854413,154363.94792854413
440070027004,246347.69978136942,246347.69978136942
440070017002,242010.14188969415,242010.14188969415
440070034004,517474.2240962004,517474.2240962004
440030221003,3489477.3317101784,3489477.3317101784
440070121031,450172.4679806642,450172.4679806642
440070157004,143345.58011975326,143345.58011975326
440070026001,182266.31934856204,182266.31934856204
440070164002,252439.81240572408,252439.81240572408
440070144002,668393.3911985294,668393.3911985294
440070019002,183536.84241046757,183536.84241046757
440070002004,123826.41083400324,123826.41083400324
440010309024,2503059.9367795885,2503059.9367795885
440010308003,1122549.182640506,1122549.182640506
440070161004,205869.47974044984,205869.47974044984
440070106006,435204.5754285045,435204.5754285045
440070101012,739510.2794395015,739510.2794395015
440070160001,470268.82895013783,470268.82895013783
440070002002,176568.79820239032,176568.79820239032
440030216002,2529314.8849183023,2529314.8849183023
440070021022,124296.06545153074,124296.06545153074
440070021012,172493.01665102039,172493.01665102039
440070129004,1476974.0340366364,1476974.0340366364
440070107023,404891.1351890527,404891.1351890527
440070010001,170874.78372321278,170874.78372321278
440090501034,1006229.0374102313,1006229.0374102313
440030215012,485957.29813615605,485957.29813615605
440070139002,435864.80483884737,435864.80483884737
440070142001,332593.00178749114,332593.00178749114
440030201021,933932.3503100704,933932.3503100704
440070023001,151083.6115826238,151083.6115826238
440070008002,169065.3053891498,169065.3053891498
440030204002,433344.8022795245,433344.8022795245
440070004004,126977.70837604569,126977.70837604569
440070021023,233104.7209959263,233104.7209959263
440030219013,365269.93910895986,365269.93910895986
440050409001,933195.1883689165,933195.1883689165
440030219022,429697.16166361794,429697.16166361794
440070104002,558537.0575850084,558537.0575850084
440050413004,2845650.0761035075,2845650.0761035075
440070107025,631763.0797401182,631763.0797401182
440090515022,3329696.039811954,3329696.039811954
440070124021,1768990.918120265,1768990.918120265
440090510005,2195887.4261809713,2195887.4261809713
440070165003,292320.0513036959,292320.0513036959
440070012001,245241.8485790752,245241.8485790752
440030218002,1605742.1568697668,1605742.1568697668
440030219032,1042882.3304440565,1042882.3304440565
440030221004,866475.1797471382,866475.1797471382
440030202002,708434.4196621468,708434.4196621468
440030203003,463306.31407792866,463306.31407792866
440030206032,714090.9143463112,714090.9143463112
440030201012,3221233.9147774354,3221233.9147774354
440030210023,522438.6294606142,522438.6294606142
440030206041,1668628.4316104036,1668628.4316104036
440030213001,1039163.5011833897,1039163.5011833897
440030214022,353385.8046175637,353385.8046175637
440030215024,780265.9526760876,780265.9526760876
440010301002,1012020.5712202415,1012020.5712202415
440010307002,230865.9211130701,230865.9211130701
440010309022,1963911.7828732766,1963911.7828732766
440010306022,726716.3196634427,726716.3196634427
440070143004,787036.5304965116,787036.5304965116
440070147001,363233.56836343557,363233.56836343557
440070147005,253240.13117155805,253240.13117155805
440070114031,1581081.2685541138,1581081.2685541138
440070112002,1367482.1721293577,1367482.1721293577
440070101011,572441.4375971314,572441.4375971314
440070101021,987750.4698832333,987750.4698832333
440070102003,292396.73708622577,292396.73708622577
440070102002,176733.4577793777,176733.4577793777
440070104001,261428.19641020172,261428.19641020172
440070163003,145204.6073258305,145204.6073258305
440070163002,300157.09838515386,300157.09838515386
440070168002,210873.9681188874,210873.9681188874
440070169003,166802.67969117127,166802.67969117127
440070001011,3208237.583717548,3208237.583717548
440070105024,898155.8847187012,898155.8847187012
440070106004,261281.68488457054,261281.68488457054
440050403022,631782.7796277199,631782.7796277199
440050408002,389768.2200021986,389768.2200021986
440050406004,223657.9593093358,223657.9593093358
440070131013,9877158.851348585,9877158.851348585
440070018001,275319.33046609536,275319.33046609536
440070124013,444869.7384792005,444869.7384792005
440070124015,977841.0691869296,977841.0691869296
440070117013,2162847.8123792,2162847.8123792
440070028001,342259.8516598139,342259.8516598139
440070118004,467647.1122800036,467647.1122800036
440070120005,516757.03141710383,516757.03141710383
440070128012,2795085.4054075237,2795085.4054075237
440070150001,656089.3907434549,656089.3907434549
440070153001,206424.3638406396,206424.3638406396
440070155003,310220.2481276017,310220.2481276017
440070156001,155382.63008392043,155382.63008392043
440070158002,194181.66983168758,194181.66983168758
440070110003,187519.0091106305,187519.0091106305
440070111002,514847.4338653516,514847.4338653516
440050410002,412296.35288840905,412296.35288840905
440050413002,2860568.8977981354,2860568.8977981354
440050416011,1116708.4439227507,1116708.4439227507
440070134002,513631.7492473647,513631.7492473647
440070135004,286809.24674890516,286809.24674890516
440070137014,309415.031189136,309415.031189136
440070137021,216299.26186721027,216299.26186721027
440070138004,278248.7196733244,278248.7196733244
440070141001,362586.03916806635,362586.03916806635
440070004002,103374.12685716711,103374.12685716711
440070007002,235015.26083966997,235015.26083966997
440070013004,180211.9179736697,180211.9179736697
440070014003,86688.06132470723,86688.06132470723
440070015002,273622.1241899468,273622.1241899468
440070016007,87731.23144443147,87731.23144443147
440070018006,726498.4050329309,726498.4050329309
440070019005,136797.46953023493,136797.46953023493
440070021021,166497.56529797427,166497.56529797427
440070023005,205759.986212153,205759.986212153
440070024003,316007.290861167,316007.290861167
440070027003,260335.5454998156,260335.5454998156
440070029002,226982.60464773886,226982.60464773886
440070033003,323013.15578032285,323013.15578032285
440070034002,1519545.9846944064,1519545.9846944064
440070132011,7138333.267487967,7138333.267487967
440070037003,125754.41239699349,125754.41239699349
440070126023,2424492.9956510495,2424492.9956510495
440070126021,2044191.5550714955,2044191.5550714955
440070174001,1045083.291681081,1045083.291681081
440070174003,410715.65583613515,410715.65583613515
440070176001,218980.46990590636,218980.46990590636
440070179003,195410.33705212126,195410.33705212126
440070182001,409503.2785017453,409503.2785017453
440070184001,783917.1544346381,783917.1544346381
440070001021,214365.40636976436,214365.40636976436
440010305003,662545.9481906686,662545.9481906686
440050401023,3759998.462180285,3759998.462180285
440050411003,389274.81282098964,389274.81282098964
440050416012,1706640.9742502966,1706640.9742502966
440090511022,757314.0806983113,757314.0806983113
440090513063,7140489.034167085,7140489.034167085
440090515041,2888529.05298342,2888529.05298342
440070029004,939228.7615024038,939228.7615024038
440070009001,342794.6902470575,342794.6902470575
440070010002,269421.1996736929,269421.1996736929
440070108002,253625.4095461443,253625.4095461443
440070125002,1935551.6864090078,1935551.6864090078
440070168003,346291.6443900587,346291.6443900587
440070108003,131475.2659182176,131475.2659182176
440070036023,374357.10097248666,374357.10097248666
440030212003,494779.51821706444,494779.51821706444
440070105013,655866.1010917984,655866.1010917984
440030206013,4141126.938526988,4141126.938526988
440030213004,1018022.9023188595,1018022.9023188595
440030219014,800761.2413549684,800761.2413549684
440090512023,755604.7662441321,755604.7662441321
440090510003,621631.7973309178,621631.7973309178
440090508011,945161.8733763108,945161.8733763108
440090509023,4859006.147432682,4859006.147432682
440090507002,8366370.814915106,8366370.814915106
440090515024,1687372.6021864156,1687372.6021864156
440090501035,3590928.985972408,3590928.985972408
440090504022,7997204.933524083,7997204.933524083
440090515043,3991483.2880668775,3991483.2880668775
440070032001,204322.78312568553,204322.78312568553
440070022003,153175.3868242912,153175.3868242912
440070003004,233216.71435223706,233216.71435223706
440010309012,2442041.9719384685,2442041.9719384685
440070014004,349053.758756761,349053.758756761
440050403041,4477444.391201794,4477444.391201794
440070127023,1103894.600250166,1103894.600250166
440090511011,4969843.798623897,4969843.798623897
440070155004,147887.33857937902,147887.33857937902
440010308001,661454.8089626357,661454.8089626357
440090508022,4474581.991228955,4474581.991228955
440030217003,385129.0232849568,385129.0232849568
440010307001,177564.95571760088,177564.95571760088
440070155002,175401.38548663026,175401.38548663026
440070148001,841295.0384845771,841295.0384845771
440070105022,248130.6995352842,248130.6995352842
440070107024,397277.93011995405,397277.93011995405
440070109002,225446.3960514199,225446.3960514199
440070002001,197263.2137798816,197263.2137798816
440070022002,200646.67044074833,200646.67044074833
440050403031,534616.2973416559,534616.2973416559
440010303002,2383821.1733958963,2383821.1733958963
440030204001,368557.74763160944,368557.74763160944
440050411001,352604.8090884243,352604.8090884243
440030222014,1227609.4951887354,1227609.4951887354
440070027002,273806.1561924815,273806.1561924815
440070031001,220633.41567954049,220633.41567954049
440070021011,120115.08789068554,120115.08789068554
440070130012,29444457.03866364,29444457.03866364
440070138001,742923.0420135632,742923.0420135632
440030219012,607484.9730125396,607484.9730125396
440070184005,755310.5582606732,755310.5582606732
440070036012,266981.28192202374,266981.28192202374
440070110002,217935.1629700018,217935.1629700018
440070003001,169908.38318133913,169908.38318133913
440070173001,433224.71568805585,433224.71568805585
440070121022,533887.776437901,533887.776437901
440090508012,826281.607046776,826281.607046776
440070102004,290573.70898321643,290573.70898321643
440070102007,561622.4488627391,561622.4488627391
440010301003,1143658.4305381966,1143658.4305381966
440070003003,109312.8223609887,109312.8223609887
440030209041,3637023.766516775,3637023.766516775
440070180002,464169.95054432936,464169.95054432936
440070005001,185052.21535954252,185052.21535954252
440070167002,642489.3451280487,642489.3451280487
440070124016,716980.2963329703,716980.2963329703
440070144001,1076316.8479552418,1076316.8479552418
440070113022,809302.8004221562,809302.8004221562
440070165001,415895.65414161235,415895.65414161235
440070001014,226543.50620809197,226543.50620809197
440070106005,260367.0913637355,260367.0913637355
440070124012,417287.1832276359,417287.1832276359
440070118003,459936.43424769305,459936.43424769305
440070153002,205275.0680530332,205275.0680530332
440070157002,260965.92492646165,260965.92492646165
440070111001,309811.8303877746,309811.8303877746
440050409004,382476.4811908882,382476.4811908882
440070135005,389521.1952528218,389521.1952528218
440070137023,239860.00745006395,239860.00745006395
440070005002,99795.52189391665,99795.52189391665
440070016003,178577.29972115532,178577.29972115532
440070021024,168799.4503903631,168799.4503903631
440070028004,230040.84318826115,230040.84318826115
440070033002,193412.97060002666,193412.97060002666
440070037004,98841.38885804266,98841.38885804266
440070175002,397746.3612428354,397746.3612428354
440070185001,628164.906012449,628164.906012449
440030209014,838884.6115573682,838884.6115573682
440030215022,1492555.8360604346,1492555.8360604346
440070119023,1120789.980055377,1120789.980055377
440070127022,2264633.0201033223,2264633.0201033223
440050401022,7255180.434750231,7255180.434750231
440070159004,241049.81794387678,241049.81794387678
440070154001,202282.97796025313,202282.97796025313
440010306024,1122070.8516966775,1122070.8516966775
440090513052,7182218.53380391,7182218.53380391
440030220001,1703169.5091971774,1703169.5091971774
440010309011,2087858.8362413198,2087858.8362413198
440090508015,801715.3466041186,801715.3466041186
440090512024,4019797.2888243347,4019797.2888243347
440070036011,617750.9573696814,617750.9573696814
440030216001,1326037.4023918007,1326037.4023918007
440070107012,220071.1300674579,220071.1300674579
440070031002,161761.97001421824,161761.97001421824
440070134001,351628.2696712259,351628.2696712259
440070171003,816648.3086445816,816648.3086445816
440070001012,103543.53138778917,103543.53138778917
440050405001,1055493.3335793316,1055493.3335793316
440070135001,423338.6547569856,423338.6547569856
440070138003,401547.19067502534,401547.19067502534
440070009002,109785.43461627513,109785.43461627513
440070021025,138039.22507744282,138039.22507744282
440070147002,408558.02309983224,408558.02309983224
440070102006,184814.71267964458,184814.71267964458
440070120001,615079.1658451871,615079.1658451871
440070158003,297075.2570152618,297075.2570152618
440070177003,366190.7682549858,366190.7682549858
440070157003,295954.7258579824,295954.7258579824
440030223001,2803636.5641598403,2803636.5641598403
440070011001,131139.68397170212,131139.68397170212
440070024004,260963.10773685764,260963.10773685764
440070035002,538112.410258513,538112.410258513
440070156003,204667.09367166553,204667.09367166553
440030203001,516863.3046420533,516863.3046420533
440070138002,312956.40934755374,312956.40934755374
440030222022,2506831.1536940522,2506831.1536940522
440070166001,886573.756964054,886573.756964054
440050411002,405679.6100837197,405679.6100837197
440030209011,808049.2090697484,808049.2090697484
440030213003,432819.8261108622,432819.8261108622
440070016002,394659.86562915705,394659.86562915705
440070114034,2800169.7058404386,2800169.7058404386
440090513022,7421454.413854834,7421454.413854834
440010309021,2491243.8899262473,2491243.8899262473
440090513023,4300713.255060159,4300713.255060159
440090509013,5533567.7501525115,5533567.7501525115
440070136001,553054.782498356,553054.782498356
440070130022,12550870.206906926,12550870.206906926
440030213002,2517353.7204841175,2517353.7204841175
440070007001,131063.69100181758,131063.69100181758
440070024005,1262865.7609282546,1262865.7609282546
440030219023,437522.31024268694,437522.31024268694
440090501041,8269893.09269544,8269893.09269544
440030214011,1198976.186228834,1198976.186228834
440070130023,10308699.966364976,10308699.966364976
440030201013,1725662.1381741539,1725662.1381741539
440050404003,2599117.3349326905,2599117.3349326905
440090513026,9761652.877200913,9761652.877200913
440070128011,3992815.402325958,3992815.402325958
440010305001,672607.6217928939,672607.6217928939
440070118002,439426.66003448516,439426.66003448516
440030205002,2370427.7164027914,2370427.7164027914
440010301004,1032119.2275504023,1032119.2275504023
440070119012,715185.1001734324,715185.1001734324
440070178001,299320.6051100679,299320.6051100679
440070109003,301896.9041993227,301896.9041993227
440090506002,33726910.11226581,33726910.11226581
440070020003,311183.5180470627,311183.5180470627
440030206011,1256989.7283410337,1256989.7283410337
440070106002,821722.0055785552,821722.0055785552
440070001013,491294.1480099894,491294.1480099894
440070132021,21809680.386633173,21809680.386633173
440070143001,550373.2326214113,550373.2326214113
440050413001,4162362.7925588936,4162362.7925588936
440050410001,359709.5524018882,359709.5524018882
440070137011,359638.68245589733,359638.68245589733
440010307004,471279.4827154251,471279.4827154251
440090511023,3854237.0528991222,3854237.0528991222
440070181002,350236.986752484,350236.986752484
440070126012,8223147.804610292,8223147.804610292
440030209032,9501092.729840538,9501092.729840538
440070145013,3598886.2688967558,3598886.2688967558
440070018002,382291.6502714567,382291.6502714567
440010302002,1395051.6289435625,1395051.6289435625
440090514001,4876380.65881049,4876380.65881049
440070011002,273845.1447297409,273845.1447297409
440030212002,828578.7358309887,828578.7358309887
440070114033,1298831.218016576,1298831.218016576
440070011003,87448.37293284759,87448.37293284759
440070121024,422426.3383939108,422426.3383939108
440070141004,982573.9547670688,982573.9547670688
440070005003,298295.02165772207,298295.02165772207
440090508013,470156.4980819654,470156.4980819654
440070148003,1562124.7375641991,1562124.7375641991
440070001024,1175117.8596557155,1175117.8596557155
440070032003,147459.91063638357,147459.91063638357
440070167001,266748.15217783675,266748.15217783675
440050409003,453723.5340681225,453723.5340681225
440070177002,1952201.6821451206,1952201.6821451206
440090509012,12847874.460914621,12847874.460914621
440090503012,5303000.79158668,5303000.79158668
440030217002,716183.5435794434,716183.5435794434
440050404001,13355882.904299185,13355882.904299185
440050409002,9776984.227702718,9776984.227702718
440050417021,12535560.910691276,12535560.910691276
440070126026,5159338.059671709,5159338.059671709
440070104005,228397.80064624408,228397.80064624408
440090505002,54344099.31883395,54344099.31883395
440070132013,17209036.05630762,17209036.05630762
440070177001,971393.6096084658,971393.6096084658
440030210021,701589.5612941124,701589.5612941124
440090504011,10211716.850994498,10211716.850994498
440070148002,1379697.1259841227,1379697.1259841227
440090512011,2758044.5794595815,2758044.5794595815
440030205003,562061.8410241071,562061.8410241071
440070147003,334366.54944231454,334366.54944231454
